"Date","sentence_id","word_count","word_modifier","order_modifier","category_modifier","word_keyword","order_keyword","category_keyword","topic_keyword","distance","has_keyword","negator_in_front","score"
"2008/04/30",4,23,"increased",13,"High modifier","commodity_prices",11,"Hawkish Keyword","Prices",2,TRUE,FALSE,1
"2008/04/30",4,23,"risen",20,"High modifier","inflation_expectations",18,"Hawkish Keyword","Prices",2,TRUE,FALSE,1
"2008/04/30",5,27,"moderate",6,"Low modifier","inflation",4,"Hawkish Keyword","Prices",2,TRUE,FALSE,-1
"2008/04/30",5,27,"easing",22,"Positive modifier","commodity_prices",19,"Hawkish Keyword","Prices",3,TRUE,FALSE,-1
"2008/04/30",7,29,"easing",3,"Positive modifier","monetary_policy",5,"Hawkish Keyword","Policy",2,TRUE,FALSE,-1
"2008/04/30",7,29,"moderate",20,"Low modifier","growth",21,"Hawkish Keyword","Growth",1,TRUE,FALSE,-1
"2008/04/30",7,29,"mitigate",26,"Positive modifier","risks",27,"Dovish Keyword","Other",1,TRUE,FALSE,-1
"2008/06/25",2,50,"expand",9,"High modifier","economic_activity",6,"Hawkish Keyword","Growth",3,TRUE,FALSE,1
"2008/06/25",2,50,"softened",20,"Low modifier","financial_markets",23,"Hawkish Keyword","Finance",3,TRUE,FALSE,-1
"2008/06/25",2,50,"further",21,"High modifier","financial_markets",23,"Hawkish Keyword","Finance",2,TRUE,FALSE,1
"2008/06/25",2,50,"stress",27,"Negative modifier","credit",29,"Hawkish Keyword","Finance",2,TRUE,FALSE,-1
"2008/06/25",2,50,"contraction",34,"Low modifier","housing",33,"Hawkish Keyword","Other",1,TRUE,FALSE,-1
"2008/06/25",2,50,"rise",37,"High modifier","energy_prices",39,"Hawkish Keyword","Prices",2,TRUE,FALSE,1
"2008/06/25",3,43,"moderate",6,"Low modifier","inflation",4,"Hawkish Keyword","Prices",2,TRUE,FALSE,-1
"2008/06/25",3,43,"increases",19,"High modifier","prices",22,"Hawkish Keyword","Prices",3,TRUE,FALSE,1
"2008/06/25",3,43,"elevated",31,"High modifier","inflation_expectations",37,"Hawkish Keyword","Prices",6,TRUE,FALSE,1
"2008/06/25",3,43,"high",43,"High modifier","inflation_outlook",41,"Hawkish Keyword","Prices",2,TRUE,FALSE,1
"2008/06/25",4,65,"easing",3,"Positive modifier","monetary_policy",5,"Hawkish Keyword","Policy",2,TRUE,FALSE,-1
"2008/06/25",4,65,"moderate",20,"Low modifier","growth",21,"Hawkish Keyword","Growth",1,TRUE,FALSE,-1
"2008/06/25",4,65,"downside_risks",25,"Low modifier","growth",27,"Hawkish Keyword","Growth",2,TRUE,FALSE,-1
"2008/06/25",4,65,"diminished",33,"Low modifier","growth",27,"Hawkish Keyword","Growth",6,TRUE,FALSE,-1
"2008/06/25",4,65,"diminished",33,"Low modifier","inflation",39,"Hawkish Keyword","Prices",6,TRUE,FALSE,-1
"2008/06/25",4,65,"upside_risks",37,"High modifier","inflation",39,"Hawkish Keyword","Prices",2,TRUE,FALSE,1
"2008/06/25",4,65,"increased",43,"High modifier","inflation_expectations",41,"Hawkish Keyword","Prices",2,TRUE,FALSE,1
"2008/08/05",2,13,"expanded",2,"High modifier","economic_activity",1,"Hawkish Keyword","Growth",1,TRUE,FALSE,1
"2008/08/05",3,12,"softened",5,"Low modifier","financial_markets",8,"Hawkish Keyword","Finance",3,TRUE,FALSE,-1
"2008/08/05",3,12,"further",6,"High modifier","financial_markets",8,"Hawkish Keyword","Finance",2,TRUE,FALSE,1
"2008/08/05",3,12,"stress",12,"Negative modifier","financial_markets",8,"Hawkish Keyword","Finance",4,TRUE,FALSE,-1
"2008/08/05",4,21,"contraction",7,"Low modifier","housing",6,"Hawkish Keyword","Other",1,TRUE,FALSE,-1
"2008/08/05",4,21,"elevated",9,"High modifier","energy_prices",10,"Hawkish Keyword","Prices",1,TRUE,FALSE,1
"2008/08/05",5,21,"easing",5,"Positive modifier","monetary_policy",7,"Hawkish Keyword","Policy",2,TRUE,FALSE,-1
"2008/08/05",5,21,"moderate",20,"Low modifier","economic_growth",21,"Hawkish Keyword","Growth",1,TRUE,FALSE,-1
"2008/08/05",6,26,"high",4,"High modifier","inflation",1,"Hawkish Keyword","Prices",3,TRUE,FALSE,1
"2008/08/05",6,26,"spurred",5,"High modifier","inflation",1,"Hawkish Keyword","Prices",4,TRUE,FALSE,1
"2008/08/05",6,26,"increases",9,"High modifier","prices",12,"Hawkish Keyword","Prices",3,TRUE,FALSE,1
"2008/08/05",6,26,"elevated",26,"High modifier","inflation_expectations",23,"Hawkish Keyword","Prices",3,TRUE,FALSE,1
"2008/08/05",7,18,"moderate",6,"Low modifier","inflation",4,"Hawkish Keyword","Prices",2,TRUE,FALSE,-1
"2008/08/05",7,18,"uncertain",18,"Negative modifier","inflation_outlook",15,"Hawkish Keyword","Prices",3,TRUE,FALSE,1
"2008/08/05",8,17,"downside_risks",2,"Low modifier","growth",4,"Hawkish Keyword","Growth",2,TRUE,FALSE,-1
"2008/08/05",8,17,"upside_risks",7,"High modifier","inflation",9,"Hawkish Keyword","Prices",2,TRUE,FALSE,1
"2008/08/05",8,17,"concern",14,"Negative modifier","inflation",9,"Hawkish Keyword","Prices",5,TRUE,FALSE,1
"2008/09/16",2,12,"increased",5,"High modifier","financial_markets",3,"Hawkish Keyword","Finance",2,TRUE,FALSE,1
"2008/09/16",2,12,"weakened",11,"Negative modifier","financial_markets",3,"Hawkish Keyword","Finance",8,TRUE,FALSE,-1
"2008/09/16",2,12,"further",12,"High modifier","financial_markets",3,"Hawkish Keyword","Finance",9,TRUE,FALSE,1
"2008/09/16",3,12,"slowed",5,"Low modifier","economic_growth",1,"Hawkish Keyword","Growth",4,TRUE,FALSE,-1
"2008/09/16",3,12,"softening",10,"Low modifier","household_spending",12,"Hawkish Keyword","Growth",2,TRUE,FALSE,-1
"2008/09/16",4,23,"contraction",7,"Low modifier","housing",6,"Hawkish Keyword","Other",1,TRUE,FALSE,-1
"2008/09/16",4,23,"slowing",10,"Low modifier","export_growth",12,"Hawkish Keyword","Global",2,TRUE,FALSE,-1
"2008/09/16",5,21,"easing",5,"Positive modifier","monetary_policy",7,"Hawkish Keyword","Policy",2,TRUE,FALSE,-1
"2008/09/16",5,21,"moderate",20,"Low modifier","economic_growth",21,"Hawkish Keyword","Growth",1,TRUE,FALSE,-1
"2008/09/16",6,18,"high",4,"High modifier","inflation",1,"Hawkish Keyword","Prices",3,TRUE,FALSE,1
"2008/09/16",6,18,"spurred",5,"High modifier","inflation",1,"Hawkish Keyword","Prices",4,TRUE,FALSE,1
"2008/09/16",6,18,"increases",9,"High modifier","prices",12,"Hawkish Keyword","Prices",3,TRUE,FALSE,1
"2008/09/16",7,18,"moderate",6,"Low modifier","inflation",4,"Hawkish Keyword","Prices",2,TRUE,FALSE,-1
"2008/09/16",7,18,"uncertain",18,"Negative modifier","inflation_outlook",15,"Hawkish Keyword","Prices",3,TRUE,FALSE,1
"2008/09/16",8,17,"downside_risks",2,"Low modifier","growth",4,"Hawkish Keyword","Growth",2,TRUE,FALSE,-1
"2008/09/16",8,17,"upside_risks",7,"High modifier","inflation",9,"Hawkish Keyword","Prices",2,TRUE,FALSE,1
"2008/09/16",8,17,"concern",14,"Negative modifier","inflation",9,"Hawkish Keyword","Prices",5,TRUE,FALSE,1
"2008/10/29",2,17,"slowed",8,"Low modifier","economic_activity",4,"Hawkish Keyword","Growth",4,TRUE,FALSE,-1
"2008/10/29",2,17,"decline",14,"Low modifier","economic_activity",4,"Hawkish Keyword","Growth",10,TRUE,FALSE,-1
"2008/10/29",3,24,"weakened",7,"Negative modifier","industrial_production",5,"Hawkish Keyword","Growth",2,TRUE,FALSE,-1
"2008/10/29",3,24,"slowing",12,"Low modifier","economic_activity",13,"Hawkish Keyword","Growth",1,TRUE,FALSE,-1
"2008/10/29",4,27,"further",17,"High modifier","spending",14,"Hawkish Keyword","Growth",3,TRUE,FALSE,1
"2008/10/29",4,27,"reducing",18,"Low modifier","spending",14,"Hawkish Keyword","Growth",4,TRUE,FALSE,-1
"2008/10/29",5,34,"declines",5,"Low modifier","prices",8,"Hawkish Keyword","Prices",3,TRUE,FALSE,-1
"2008/10/29",5,34,"weaker",16,"Negative modifier","economic_activity",19,"Hawkish Keyword","Growth",3,TRUE,FALSE,-1
"2008/10/29",5,34,"moderate",25,"Low modifier","inflation",23,"Hawkish Keyword","Prices",2,TRUE,FALSE,-1
"2008/10/29",6,36,"reduction",7,"Low modifier","interest_rate",9,"Hawkish Keyword","Policy",2,TRUE,FALSE,-1
"2008/10/29",6,36,"cuts",10,"Low modifier","interest_rate",9,"Hawkish Keyword","Policy",1,TRUE,FALSE,-1
"2008/10/29",6,36,"strengthen",20,"High modifier","financial_systems",21,"Hawkish Keyword","Finance",1,TRUE,FALSE,1
"2008/10/29",6,36,"improve",27,"Positive modifier","credit",28,"Hawkish Keyword","Finance",1,TRUE,FALSE,1
"2008/10/29",6,36,"moderate",35,"Low modifier","economic_growth",36,"Hawkish Keyword","Growth",1,TRUE,FALSE,-1
"2008/12/16",2,39,"deteriorated",10,"Negative modifier","labor_market",7,"Hawkish Keyword","Growth",3,TRUE,FALSE,-1
"2008/12/16",2,39,"declined",23,"Low modifier","financial_markets",24,"Hawkish Keyword","Finance",1,TRUE,FALSE,-1
"2008/12/16",2,39,"weakened",38,"Negative modifier","economic_activity",36,"Hawkish Keyword","Growth",2,TRUE,FALSE,-1
"2008/12/16",2,39,"further",39,"High modifier","economic_activity",36,"Hawkish Keyword","Growth",3,TRUE,FALSE,1
"2008/12/16",3,34,"diminished",4,"Low modifier","inflationary_pressures",2,"Hawkish Keyword","Prices",2,TRUE,FALSE,-1
"2008/12/16",3,34,"declines",10,"Low modifier","prices",13,"Hawkish Keyword","Prices",3,TRUE,FALSE,-1
"2008/12/16",3,34,"weaker",21,"Negative modifier","economic_activity",24,"Hawkish Keyword","Growth",3,TRUE,FALSE,-1
"2008/12/16",3,34,"moderate",30,"Low modifier","inflation",28,"Hawkish Keyword","Prices",2,TRUE,FALSE,-1
"2008/12/16",3,34,"further",31,"High modifier","inflation",28,"Hawkish Keyword","Prices",3,TRUE,FALSE,1
"2008/12/16",4,42,"weak",26,"Negative modifier","economic_conditions",27,"Hawkish Keyword","Growth",1,TRUE,FALSE,-1
"2008/12/16",4,42,"low",33,"Low modifier","economic_conditions",27,"Hawkish Keyword","Growth",6,TRUE,FALSE,-1
"2008/12/16",5,130,"stimulate",19,"Positive modifier","financial_markets",17,"Hawkish Keyword","Finance",2,TRUE,FALSE,1
"2008/12/16",5,130,"high",41,"High modifier","federal_reserve",35,"Hawkish Keyword","Global",6,TRUE,FALSE,1
"2008/12/16",5,130,"large",55,"High modifier","federal_reserve",52,"Hawkish Keyword","Global",3,TRUE,FALSE,1
"2008/12/16",5,130,"expand",78,"High modifier","housing",71,"Hawkish Keyword","Other",7,TRUE,FALSE,1
"2008/12/16",5,130,"small",129,"Low modifier","credit",125,"Hawkish Keyword","Finance",4,TRUE,FALSE,-1
"2008/12/16",6,19,"further",14,"High modifier","credit",16,"Hawkish Keyword","Finance",2,TRUE,FALSE,1
"2009/01/28",1,43,"low",34,"Low modifier","economic_conditions",28,"Hawkish Keyword","Growth",6,TRUE,FALSE,-1
"2009/01/28",2,59,"weakened",14,"Negative modifier","industrial_production",16,"Hawkish Keyword","Growth",2,TRUE,FALSE,-1
"2009/01/28",2,59,"further",15,"High modifier","industrial_production",16,"Hawkish Keyword","Growth",1,TRUE,FALSE,1
"2009/01/28",2,59,"decline",24,"Low modifier","employment",20,"Hawkish Keyword","Growth",4,TRUE,FALSE,-1
"2009/01/28",2,59,"cut",31,"Low modifier","spending",33,"Hawkish Keyword","Growth",2,TRUE,FALSE,-1
"2009/01/28",2,59,"slowing",40,"Low modifier","demand",36,"Hawkish Keyword","Growth",4,TRUE,FALSE,-1
"2009/01/28",2,59,"improved",47,"Positive modifier","financial_markets",45,"Hawkish Keyword","Finance",2,TRUE,FALSE,1
"2009/01/28",2,59,"strengthen",57,"High modifier","liquidity",55,"Hawkish Keyword","Finance",2,TRUE,FALSE,1
"2009/01/28",3,32,"downside_risks",27,"Low modifier","economic_activity",19,"Hawkish Keyword","Growth",8,TRUE,FALSE,-1
"2009/01/28",4,60,"declines",5,"Low modifier","prices",8,"Hawkish Keyword","Prices",3,TRUE,FALSE,-1
"2009/01/28",4,60,"subdued",31,"Low modifier","inflation",27,"Hawkish Keyword","Prices",4,TRUE,FALSE,-1
"2009/01/28",4,60,"below",48,"Low modifier","rates",49,"Hawkish Keyword","Policy",1,TRUE,FALSE,-1
"2009/01/28",4,60,"best",51,"Positive modifier","rates",49,"Hawkish Keyword","Policy",2,TRUE,FALSE,-1
"2009/01/28",4,60,"best",51,"Positive modifier","economic_growth",53,"Hawkish Keyword","Growth",2,TRUE,FALSE,1
"2009/01/28",5,206,"stimulate",35,"Positive modifier","financial_markets",33,"Hawkish Keyword","Finance",2,TRUE,FALSE,1
"2009/01/28",5,206,"high",60,"High modifier","federal_reserve",63,"Hawkish Keyword","Global",3,TRUE,FALSE,1
"2009/01/28",5,206,"large",67,"High modifier","federal_reserve",63,"Hawkish Keyword","Global",4,TRUE,FALSE,1
"2009/01/28",5,206,"expand",90,"High modifier","housing",83,"Hawkish Keyword","Other",7,TRUE,FALSE,1
"2009/01/28",5,206,"improving",129,"Positive modifier","credit",133,"Hawkish Keyword","Finance",4,TRUE,FALSE,1
"2009/01/28",5,206,"small",156,"Low modifier","credit",152,"Hawkish Keyword","Finance",4,TRUE,FALSE,-1
"2009/01/28",5,206,"further",195,"High modifier","credit",197,"Hawkish Keyword","Finance",2,TRUE,FALSE,1
"2009/03/18",1,58,"contract",19,"Low modifier","equity",23,"Hawkish Keyword","Finance",4,TRUE,FALSE,-1
"2009/03/18",1,58,"declining",22,"Low modifier","equity",23,"Hawkish Keyword","Finance",1,TRUE,FALSE,-1
"2009/03/18",1,58,"weaker",38,"Negative modifier","spending",37,"Hawkish Keyword","Growth",1,TRUE,FALSE,-1
"2009/03/18",1,58,"cut",50,"Low modifier","inventories",53,"Hawkish Keyword","Growth",3,TRUE,FALSE,-1
"2009/03/18",2,46,"fallen",12,"Low modifier","recession",14,"Dovish Keyword","Growth",2,TRUE,FALSE,1
"2009/03/18",2,46,"weak",22,"Negative modifier","economic",19,"Hawkish Keyword","Growth",3,TRUE,FALSE,-1
"2009/03/18",2,46,"stabilize",29,"Positive modifier","financial_markets",30,"Hawkish Keyword","Finance",1,TRUE,FALSE,1
"2009/03/18",3,42,"increasing",4,"High modifier","economic_slack",5,"Dovish Keyword","Growth",1,TRUE,FALSE,-1
"2009/03/18",3,42,"subdued",16,"Low modifier","inflation",13,"Hawkish Keyword","Prices",3,TRUE,FALSE,-1
"2009/03/18",3,42,"below",30,"Low modifier","rates",31,"Hawkish Keyword","Policy",1,TRUE,FALSE,-1
"2009/03/18",3,42,"best",33,"Positive modifier","rates",31,"Hawkish Keyword","Policy",2,TRUE,FALSE,-1
"2009/03/18",3,42,"best",33,"Positive modifier","economic_growth",35,"Hawkish Keyword","Growth",2,TRUE,FALSE,1
"2009/03/18",4,219,"low",43,"Low modifier","economic_conditions",37,"Hawkish Keyword","Growth",6,TRUE,FALSE,-1
"2009/03/18",4,219,"greater",56,"Positive modifier","lending",60,"Hawkish Keyword","Finance",4,TRUE,FALSE,1
"2009/03/18",4,219,"increase",69,"High modifier","federal_reserve",74,"Hawkish Keyword","Global",5,TRUE,FALSE,1
"2009/03/18",4,219,"further",78,"High modifier","federal_reserve",74,"Hawkish Keyword","Global",4,TRUE,FALSE,1
"2009/03/18",4,219,"improve",128,"Positive modifier","credit",132,"Hawkish Keyword","Finance",4,TRUE,FALSE,1
"2009/03/18",4,219,"small",172,"Low modifier","credit",168,"Hawkish Keyword","Finance",4,TRUE,FALSE,-1
"2009/03/18",4,219,"expanded",189,"High modifier","federal_reserve",208,"Hawkish Keyword","Global",19,TRUE,FALSE,1
"2009/04/29",2,19,"stabilizing",6,"Positive modifier","household_spending",1,"Hawkish Keyword","Growth",5,TRUE,FALSE,1
"2009/04/29",2,19,"constrained",9,"Negative modifier","housing",15,"Hawkish Keyword","Other",6,TRUE,FALSE,-1
"2009/04/29",2,19,"lower",14,"Low modifier","housing",15,"Hawkish Keyword","Other",1,TRUE,FALSE,-1
"2009/04/29",3,20,"weak",1,"Negative modifier","credit",8,"Hawkish Keyword","Finance",7,TRUE,FALSE,-1
"2009/04/29",3,20,"cut",13,"Low modifier","inventories",16,"Hawkish Keyword","Growth",3,TRUE,FALSE,-1
"2009/04/29",4,27,"improved",6,"Positive modifier","economic",3,"Hawkish Keyword","Growth",3,TRUE,FALSE,1
"2009/04/29",4,27,"easing",15,"Positive modifier","financial_market",17,"Hawkish Keyword","Finance",2,TRUE,FALSE,1
"2009/04/29",4,27,"weak",24,"Negative modifier","economic_activity",19,"Hawkish Keyword","Growth",5,TRUE,FALSE,-1
"2009/04/29",5,34,"stabilize",10,"Positive modifier","financial_markets",11,"Hawkish Keyword","Finance",1,TRUE,FALSE,1
"2009/04/29",6,16,"increasing",4,"High modifier","economic_slack",5,"Dovish Keyword","Growth",1,TRUE,FALSE,-1
"2009/04/29",6,16,"subdued",16,"Low modifier","inflation",13,"Hawkish Keyword","Prices",3,TRUE,FALSE,-1
"2009/04/29",7,26,"below",14,"Low modifier","rates",15,"Hawkish Keyword","Policy",1,TRUE,FALSE,-1
"2009/04/29",7,26,"best",17,"Positive modifier","rates",15,"Hawkish Keyword","Policy",2,TRUE,FALSE,-1
"2009/04/29",7,26,"best",17,"Positive modifier","economic_growth",19,"Hawkish Keyword","Growth",2,TRUE,FALSE,1
"2009/04/29",9,35,"low",25,"Low modifier","economic_conditions",19,"Hawkish Keyword","Growth",6,TRUE,FALSE,-1
"2009/04/29",10,49,"improve",15,"Positive modifier","housing",11,"Hawkish Keyword","Other",4,TRUE,FALSE,1
"2009/06/24",1,20,"slowing",20,"Low modifier","economic_contraction",18,"Dovish Keyword","Growth",2,TRUE,FALSE,1
"2009/06/24",2,9,"improved",6,"Positive modifier","financial_markets",3,"Hawkish Keyword","Finance",3,TRUE,FALSE,1
"2009/06/24",3,20,"further",4,"High modifier","household_spending",1,"Hawkish Keyword","Growth",3,TRUE,FALSE,1
"2009/06/24",3,20,"stabilizing",7,"Positive modifier","household_spending",1,"Hawkish Keyword","Growth",6,TRUE,FALSE,1
"2009/06/24",3,20,"constrained",10,"Negative modifier","housing",16,"Hawkish Keyword","Other",6,TRUE,FALSE,-1
"2009/06/24",3,20,"lower",15,"Low modifier","housing",16,"Hawkish Keyword","Other",1,TRUE,FALSE,-1
"2009/06/24",4,24,"cutting",3,"Low modifier","investment",7,"Hawkish Keyword","Growth",4,TRUE,FALSE,-1
"2009/06/24",4,24,"better",21,"Positive modifier","inventory",18,"Hawkish Keyword","Growth",3,TRUE,FALSE,1
"2009/06/24",5,43,"weak",7,"Negative modifier","economic_activity",2,"Hawkish Keyword","Growth",5,TRUE,FALSE,-1
"2009/06/24",5,43,"stabilize",19,"Positive modifier","financial_markets",20,"Hawkish Keyword","Finance",1,TRUE,FALSE,1
"2009/06/24",6,11,"risen",9,"High modifier","prices",2,"Hawkish Keyword","Prices",7,TRUE,FALSE,1
"2009/06/24",7,22,"dampen",8,"Low modifier","cost",9,"Hawkish Keyword","Prices",1,TRUE,FALSE,-1
"2009/06/24",7,22,"subdued",19,"Low modifier","inflation",16,"Hawkish Keyword","Prices",3,TRUE,FALSE,-1
"2009/06/24",9,37,"low",27,"Low modifier","economic_conditions",21,"Hawkish Keyword","Growth",6,TRUE,FALSE,-1
"2009/06/24",10,49,"improve",15,"Positive modifier","housing",11,"Hawkish Keyword","Other",4,TRUE,FALSE,1
"2009/08/12",2,9,"improved",5,"Positive modifier","financial_markets",3,"Hawkish Keyword","Finance",2,TRUE,FALSE,1
"2009/08/12",2,9,"further",6,"High modifier","financial_markets",3,"Hawkish Keyword","Finance",3,TRUE,FALSE,1
"2009/08/12",3,24,"stabilizing",8,"Positive modifier","household_spending",1,"Hawkish Keyword","Growth",7,TRUE,FALSE,1
"2009/08/12",3,24,"constrained",11,"Negative modifier","growth",18,"Hawkish Keyword","Growth",7,TRUE,FALSE,-1
"2009/08/12",3,24,"sluggish",16,"Low modifier","growth",18,"Hawkish Keyword","Growth",2,TRUE,FALSE,-1
"2009/08/12",3,24,"lower",19,"Low modifier","growth",18,"Hawkish Keyword","Growth",1,TRUE,FALSE,-1
"2009/08/12",3,24,"lower",19,"Low modifier","housing",20,"Hawkish Keyword","Other",1,TRUE,FALSE,-1
"2009/08/12",4,23,"cutting",4,"Low modifier","investment",8,"Hawkish Keyword","Growth",4,TRUE,FALSE,-1
"2009/08/12",4,23,"better",20,"Positive modifier","inventory",17,"Hawkish Keyword","Growth",3,TRUE,FALSE,1
"2009/08/12",5,43,"weak",7,"Negative modifier","economic_activity",2,"Hawkish Keyword","Growth",5,TRUE,FALSE,-1
"2009/08/12",5,43,"stabilize",19,"Positive modifier","financial_markets",20,"Hawkish Keyword","Finance",1,TRUE,FALSE,1
"2009/08/12",6,11,"risen",9,"High modifier","prices",2,"Hawkish Keyword","Prices",7,TRUE,FALSE,1
"2009/08/12",7,22,"dampen",8,"Low modifier","cost",9,"Hawkish Keyword","Prices",1,TRUE,FALSE,-1
"2009/08/12",7,22,"subdued",19,"Low modifier","inflation",16,"Hawkish Keyword","Prices",3,TRUE,FALSE,-1
"2009/08/12",9,37,"low",27,"Low modifier","economic_conditions",21,"Hawkish Keyword","Growth",6,TRUE,FALSE,-1
"2009/08/12",10,49,"improve",15,"Positive modifier","housing",11,"Hawkish Keyword","Other",4,TRUE,FALSE,1
"2009/08/12",12,41,"slow",22,"Low modifier","securities",13,"Hawkish Keyword","Finance",9,TRUE,FALSE,-1
"2009/09/23",1,71,"picked_up",17,"High modifier","economic_activity",15,"Hawkish Keyword","Growth",2,TRUE,FALSE,1
"2009/09/23",1,71,"improved",26,"Positive modifier","financial_markets",24,"Hawkish Keyword","Finance",2,TRUE,FALSE,1
"2009/09/23",1,71,"further",27,"High modifier","activity",29,"Hawkish Keyword","Growth",2,TRUE,FALSE,1
"2009/09/23",1,71,"increased",35,"High modifier","household_spending",36,"Hawkish Keyword","Growth",1,TRUE,FALSE,1
"2009/09/23",1,71,"stabilizing",40,"Positive modifier","household_spending",36,"Hawkish Keyword","Growth",4,TRUE,FALSE,1
"2009/09/23",1,71,"constrained",43,"Negative modifier","household_spending",36,"Hawkish Keyword","Growth",7,TRUE,FALSE,-1
"2009/09/23",1,71,"constrained",43,"Negative modifier","growth",50,"Hawkish Keyword","Growth",7,TRUE,FALSE,-1
"2009/09/23",1,71,"sluggish",48,"Low modifier","growth",50,"Hawkish Keyword","Growth",2,TRUE,FALSE,-1
"2009/09/23",1,71,"lower",51,"Low modifier","growth",50,"Hawkish Keyword","Growth",1,TRUE,FALSE,-1
"2009/09/23",1,71,"lower",51,"Low modifier","housing",52,"Hawkish Keyword","Other",1,TRUE,FALSE,-1
"2009/09/23",1,71,"cutting",60,"Low modifier","credit",56,"Hawkish Keyword","Finance",4,TRUE,FALSE,-1
"2009/09/23",1,71,"cutting",60,"Low modifier","investment",64,"Hawkish Keyword","Growth",4,TRUE,FALSE,-1
"2009/09/23",1,71,"slower",70,"Low modifier","investment",64,"Hawkish Keyword","Growth",6,TRUE,FALSE,-1
"2009/09/23",2,62,"better",11,"Positive modifier","inventory",8,"Hawkish Keyword","Growth",3,TRUE,FALSE,1
"2009/09/23",2,62,"weak",21,"Negative modifier","economic_activity",16,"Hawkish Keyword","Growth",5,TRUE,FALSE,-1
"2009/09/23",2,62,"stabilize",31,"Positive modifier","financial_markets",32,"Hawkish Keyword","Finance",1,TRUE,FALSE,1
"2009/09/23",2,62,"strengthening",44,"High modifier","economic_growth",46,"Hawkish Keyword","Growth",2,TRUE,FALSE,1
"2009/09/23",2,62,"higher",52,"High modifier","economic_growth",46,"Hawkish Keyword","Growth",6,TRUE,FALSE,1
"2009/09/23",3,28,"dampen",9,"Low modifier","cost",10,"Hawkish Keyword","Prices",1,TRUE,FALSE,-1
"2009/09/23",3,28,"stable",17,"Positive modifier","inflation_expectations",16,"Hawkish Keyword","Prices",1,TRUE,FALSE,-1
"2009/09/23",3,28,"subdued",25,"Low modifier","inflation",22,"Hawkish Keyword","Prices",3,TRUE,FALSE,-1
"2009/09/23",4,202,"low",49,"Low modifier","economic_conditions",43,"Hawkish Keyword","Growth",6,TRUE,FALSE,-1
"2009/09/23",4,202,"improve",71,"Positive modifier","housing",67,"Hawkish Keyword","Other",4,TRUE,FALSE,1
"2009/09/23",4,202,"slow",102,"Low modifier","securities",90,"Hawkish Keyword","Finance",12,TRUE,FALSE,-1
"2009/11/04",1,19,"pick_up",19,"High modifier","economic_activity",15,"Hawkish Keyword","Growth",4,TRUE,FALSE,1
"2009/11/04",3,10,"increased",7,"High modifier","housing",4,"Hawkish Keyword","Other",3,TRUE,FALSE,1
"2009/11/04",4,21,"expanding",5,"High modifier","household_spending",1,"Hawkish Keyword","Growth",4,TRUE,FALSE,1
"2009/11/04",4,21,"constrained",8,"Negative modifier","household_spending",1,"Hawkish Keyword","Growth",7,TRUE,FALSE,-1
"2009/11/04",4,21,"constrained",8,"Negative modifier","growth",15,"Hawkish Keyword","Growth",7,TRUE,FALSE,-1
"2009/11/04",4,21,"sluggish",13,"Low modifier","growth",15,"Hawkish Keyword","Growth",2,TRUE,FALSE,-1
"2009/11/04",4,21,"lower",16,"Low modifier","growth",15,"Hawkish Keyword","Growth",1,TRUE,FALSE,-1
"2009/11/04",4,21,"lower",16,"Low modifier","housing",17,"Hawkish Keyword","Other",1,TRUE,FALSE,-1
"2009/11/04",5,15,"cutting",4,"Low modifier","investment",8,"Hawkish Keyword","Growth",4,TRUE,FALSE,-1
"2009/11/04",5,15,"slower",14,"Low modifier","investment",8,"Hawkish Keyword","Growth",6,TRUE,FALSE,-1
"2009/11/04",6,14,"better",11,"Positive modifier","inventory",8,"Hawkish Keyword","Growth",3,TRUE,FALSE,1
"2009/11/04",7,48,"weak",7,"Negative modifier","economic_activity",2,"Hawkish Keyword","Growth",5,TRUE,FALSE,-1
"2009/11/04",7,48,"stabilize",17,"Positive modifier","financial_markets",18,"Hawkish Keyword","Finance",1,TRUE,FALSE,1
"2009/11/04",7,48,"strengthening",30,"High modifier","economic_growth",32,"Hawkish Keyword","Growth",2,TRUE,FALSE,1
"2009/11/04",7,48,"higher",38,"High modifier","economic_growth",32,"Hawkish Keyword","Growth",6,TRUE,FALSE,1
"2009/11/04",8,28,"dampen",9,"Low modifier","cost",10,"Hawkish Keyword","Prices",1,TRUE,FALSE,-1
"2009/11/04",8,28,"stable",17,"Positive modifier","inflation_expectations",16,"Hawkish Keyword","Prices",1,TRUE,FALSE,-1
"2009/11/04",8,28,"subdued",25,"Low modifier","inflation",22,"Hawkish Keyword","Prices",3,TRUE,FALSE,-1
"2009/11/04",10,49,"low",23,"Low modifier","rates",24,"Hawkish Keyword","Policy",1,TRUE,FALSE,-1
"2009/11/04",10,49,"subdued",28,"Low modifier","inflation",29,"Hawkish Keyword","Prices",1,TRUE,FALSE,-1
"2009/11/04",10,49,"stable",32,"Positive modifier","inflation_expectations",33,"Hawkish Keyword","Prices",1,TRUE,FALSE,-1
"2009/11/04",11,37,"improve",12,"Positive modifier","housing",8,"Hawkish Keyword","Other",4,TRUE,FALSE,1
"2009/11/04",13,44,"slow",14,"Low modifier","securities",28,"Hawkish Keyword","Finance",14,TRUE,FALSE,-1
"2009/12/16",1,28,"pick_up",19,"High modifier","economic_activity",15,"Hawkish Keyword","Growth",4,TRUE,FALSE,1
