"Date","sentence_id","word_count","word_modifier","order_modifier","category_modifier","topic_modifier","word_keyword","order_keyword","category_keyword","topic_keyword","word_negator","order_negator","category_negator","topic_negator","distance","distance_negator","has_keyword","negator_in_front","score"
"2009-07-02",1,38,"remain_unchanged",35,"Neutral Phrase","","interest_rate",19,"Hawkish Keyword","Policy",NA,NA,NA,NA,16,NA,TRUE,FALSE,0
"2009-07-02",1,38,"remain_unchanged",35,"Neutral Phrase","","main_refinancing_operations",22,"Hawkish Keyword","Policy",NA,NA,NA,NA,13,NA,TRUE,FALSE,0
"2009-07-02",1,38,"remain_unchanged",35,"Neutral Phrase","","interest_rates",25,"Hawkish Keyword","Policy",NA,NA,NA,NA,10,NA,TRUE,FALSE,0
"2009-07-02",1,38,"remain_unchanged",35,"Neutral Phrase","","lending",29,"Hawkish Keyword","Finance",NA,NA,NA,NA,6,NA,TRUE,FALSE,0
"2009-07-02",1,38,"remain_unchanged",35,"Neutral Phrase","","deposit_facility",33,"Hawkish Keyword","Policy",NA,NA,NA,NA,2,NA,TRUE,FALSE,0
"2009-08-06",1,33,"remain_unchanged",30,"Neutral Phrase","","interest_rate",14,"Hawkish Keyword","Policy",NA,NA,NA,NA,16,NA,TRUE,FALSE,0
"2009-08-06",1,33,"remain_unchanged",30,"Neutral Phrase","","main_refinancing_operations",17,"Hawkish Keyword","Policy",NA,NA,NA,NA,13,NA,TRUE,FALSE,0
"2009-08-06",1,33,"remain_unchanged",30,"Neutral Phrase","","interest_rates",20,"Hawkish Keyword","Policy",NA,NA,NA,NA,10,NA,TRUE,FALSE,0
"2009-08-06",1,33,"remain_unchanged",30,"Neutral Phrase","","lending",24,"Hawkish Keyword","Finance",NA,NA,NA,NA,6,NA,TRUE,FALSE,0
"2009-08-06",1,33,"remain_unchanged",30,"Neutral Phrase","","deposit_facility",28,"Hawkish Keyword","Policy",NA,NA,NA,NA,2,NA,TRUE,FALSE,0
"2009-09-03",1,33,"remain_unchanged",30,"Neutral Phrase","","interest_rate",14,"Hawkish Keyword","Policy",NA,NA,NA,NA,16,NA,TRUE,FALSE,0
"2009-09-03",1,33,"remain_unchanged",30,"Neutral Phrase","","main_refinancing_operations",17,"Hawkish Keyword","Policy",NA,NA,NA,NA,13,NA,TRUE,FALSE,0
"2009-09-03",1,33,"remain_unchanged",30,"Neutral Phrase","","interest_rates",20,"Hawkish Keyword","Policy",NA,NA,NA,NA,10,NA,TRUE,FALSE,0
"2009-09-03",1,33,"remain_unchanged",30,"Neutral Phrase","","lending",24,"Hawkish Keyword","Finance",NA,NA,NA,NA,6,NA,TRUE,FALSE,0
"2009-09-03",1,33,"remain_unchanged",30,"Neutral Phrase","","deposit_facility",28,"Hawkish Keyword","Policy",NA,NA,NA,NA,2,NA,TRUE,FALSE,0
"2009-10-08",1,38,"remain_unchanged",35,"Neutral Phrase","","interest_rate",19,"Hawkish Keyword","Policy",NA,NA,NA,NA,16,NA,TRUE,FALSE,0
"2009-10-08",1,38,"remain_unchanged",35,"Neutral Phrase","","main_refinancing_operations",22,"Hawkish Keyword","Policy",NA,NA,NA,NA,13,NA,TRUE,FALSE,0
"2009-10-08",1,38,"remain_unchanged",35,"Neutral Phrase","","interest_rates",25,"Hawkish Keyword","Policy",NA,NA,NA,NA,10,NA,TRUE,FALSE,0
"2009-10-08",1,38,"remain_unchanged",35,"Neutral Phrase","","lending",29,"Hawkish Keyword","Finance",NA,NA,NA,NA,6,NA,TRUE,FALSE,0
"2009-10-08",1,38,"remain_unchanged",35,"Neutral Phrase","","deposit_facility",33,"Hawkish Keyword","Policy",NA,NA,NA,NA,2,NA,TRUE,FALSE,0
"2009-11-05",1,33,"remain_unchanged",30,"Neutral Phrase","","interest_rate",14,"Hawkish Keyword","Policy",NA,NA,NA,NA,16,NA,TRUE,FALSE,0
"2009-11-05",1,33,"remain_unchanged",30,"Neutral Phrase","","main_refinancing_operations",17,"Hawkish Keyword","Policy",NA,NA,NA,NA,13,NA,TRUE,FALSE,0
"2009-11-05",1,33,"remain_unchanged",30,"Neutral Phrase","","interest_rates",20,"Hawkish Keyword","Policy",NA,NA,NA,NA,10,NA,TRUE,FALSE,0
"2009-11-05",1,33,"remain_unchanged",30,"Neutral Phrase","","lending",24,"Hawkish Keyword","Finance",NA,NA,NA,NA,6,NA,TRUE,FALSE,0
"2009-11-05",1,33,"remain_unchanged",30,"Neutral Phrase","","deposit_facility",28,"Hawkish Keyword","Policy",NA,NA,NA,NA,2,NA,TRUE,FALSE,0
"2009-12-03",1,33,"remain_unchanged",30,"Neutral Phrase","","interest_rate",14,"Hawkish Keyword","Policy",NA,NA,NA,NA,16,NA,TRUE,FALSE,0
"2009-12-03",1,33,"remain_unchanged",30,"Neutral Phrase","","main_refinancing_operations",17,"Hawkish Keyword","Policy",NA,NA,NA,NA,13,NA,TRUE,FALSE,0
"2009-12-03",1,33,"remain_unchanged",30,"Neutral Phrase","","interest_rates",20,"Hawkish Keyword","Policy",NA,NA,NA,NA,10,NA,TRUE,FALSE,0
"2009-12-03",1,33,"remain_unchanged",30,"Neutral Phrase","","lending",24,"Hawkish Keyword","Finance",NA,NA,NA,NA,6,NA,TRUE,FALSE,0
"2009-12-03",1,33,"remain_unchanged",30,"Neutral Phrase","","deposit_facility",28,"Hawkish Keyword","Policy",NA,NA,NA,NA,2,NA,TRUE,FALSE,0
"2010-01-14",1,33,"remain_unchanged",30,"Neutral Phrase","","interest_rate",14,"Hawkish Keyword","Policy",NA,NA,NA,NA,16,NA,TRUE,FALSE,0
"2010-01-14",1,33,"remain_unchanged",30,"Neutral Phrase","","main_refinancing_operations",17,"Hawkish Keyword","Policy",NA,NA,NA,NA,13,NA,TRUE,FALSE,0
"2010-01-14",1,33,"remain_unchanged",30,"Neutral Phrase","","interest_rates",20,"Hawkish Keyword","Policy",NA,NA,NA,NA,10,NA,TRUE,FALSE,0
"2010-01-14",1,33,"remain_unchanged",30,"Neutral Phrase","","lending",24,"Hawkish Keyword","Finance",NA,NA,NA,NA,6,NA,TRUE,FALSE,0
"2010-01-14",1,33,"remain_unchanged",30,"Neutral Phrase","","deposit_facility",28,"Hawkish Keyword","Policy",NA,NA,NA,NA,2,NA,TRUE,FALSE,0
"2010-02-04",1,33,"remain_unchanged",30,"Neutral Phrase","","interest_rate",14,"Hawkish Keyword","Policy",NA,NA,NA,NA,16,NA,TRUE,FALSE,0
"2010-02-04",1,33,"remain_unchanged",30,"Neutral Phrase","","main_refinancing_operations",17,"Hawkish Keyword","Policy",NA,NA,NA,NA,13,NA,TRUE,FALSE,0
"2010-02-04",1,33,"remain_unchanged",30,"Neutral Phrase","","interest_rates",20,"Hawkish Keyword","Policy",NA,NA,NA,NA,10,NA,TRUE,FALSE,0
"2010-02-04",1,33,"remain_unchanged",30,"Neutral Phrase","","lending",24,"Hawkish Keyword","Finance",NA,NA,NA,NA,6,NA,TRUE,FALSE,0
"2010-02-04",1,33,"remain_unchanged",30,"Neutral Phrase","","deposit_facility",28,"Hawkish Keyword","Policy",NA,NA,NA,NA,2,NA,TRUE,FALSE,0
"2010-03-04",1,33,"remain_unchanged",30,"Neutral Phrase","","interest_rate",14,"Hawkish Keyword","Policy",NA,NA,NA,NA,16,NA,TRUE,FALSE,0
"2010-03-04",1,33,"remain_unchanged",30,"Neutral Phrase","","main_refinancing_operations",17,"Hawkish Keyword","Policy",NA,NA,NA,NA,13,NA,TRUE,FALSE,0
"2010-03-04",1,33,"remain_unchanged",30,"Neutral Phrase","","interest_rates",20,"Hawkish Keyword","Policy",NA,NA,NA,NA,10,NA,TRUE,FALSE,0
"2010-03-04",1,33,"remain_unchanged",30,"Neutral Phrase","","lending",24,"Hawkish Keyword","Finance",NA,NA,NA,NA,6,NA,TRUE,FALSE,0
"2010-03-04",1,33,"remain_unchanged",30,"Neutral Phrase","","deposit_facility",28,"Hawkish Keyword","Policy",NA,NA,NA,NA,2,NA,TRUE,FALSE,0
"2010-04-08",1,33,"remain_unchanged",30,"Neutral Phrase","","interest_rate",14,"Hawkish Keyword","Policy",NA,NA,NA,NA,16,NA,TRUE,FALSE,0
"2010-04-08",1,33,"remain_unchanged",30,"Neutral Phrase","","main_refinancing_operations",17,"Hawkish Keyword","Policy",NA,NA,NA,NA,13,NA,TRUE,FALSE,0
"2010-04-08",1,33,"remain_unchanged",30,"Neutral Phrase","","interest_rates",20,"Hawkish Keyword","Policy",NA,NA,NA,NA,10,NA,TRUE,FALSE,0
"2010-04-08",1,33,"remain_unchanged",30,"Neutral Phrase","","lending",24,"Hawkish Keyword","Finance",NA,NA,NA,NA,6,NA,TRUE,FALSE,0
"2010-04-08",1,33,"remain_unchanged",30,"Neutral Phrase","","deposit_facility",28,"Hawkish Keyword","Policy",NA,NA,NA,NA,2,NA,TRUE,FALSE,0
"2010-06-10",1,33,"remain_unchanged",30,"Neutral Phrase","","interest_rate",14,"Hawkish Keyword","Policy",NA,NA,NA,NA,16,NA,TRUE,FALSE,0
"2010-06-10",1,33,"remain_unchanged",30,"Neutral Phrase","","main_refinancing_operations",17,"Hawkish Keyword","Policy",NA,NA,NA,NA,13,NA,TRUE,FALSE,0
"2010-06-10",1,33,"remain_unchanged",30,"Neutral Phrase","","interest_rates",20,"Hawkish Keyword","Policy",NA,NA,NA,NA,10,NA,TRUE,FALSE,0
"2010-06-10",1,33,"remain_unchanged",30,"Neutral Phrase","","lending",24,"Hawkish Keyword","Finance",NA,NA,NA,NA,6,NA,TRUE,FALSE,0
"2010-06-10",1,33,"remain_unchanged",30,"Neutral Phrase","","deposit_facility",28,"Hawkish Keyword","Policy",NA,NA,NA,NA,2,NA,TRUE,FALSE,0
"2010-07-08",1,33,"remain_unchanged",30,"Neutral Phrase","","interest_rate",14,"Hawkish Keyword","Policy",NA,NA,NA,NA,16,NA,TRUE,FALSE,0
"2010-07-08",1,33,"remain_unchanged",30,"Neutral Phrase","","main_refinancing_operations",17,"Hawkish Keyword","Policy",NA,NA,NA,NA,13,NA,TRUE,FALSE,0
"2010-07-08",1,33,"remain_unchanged",30,"Neutral Phrase","","interest_rates",20,"Hawkish Keyword","Policy",NA,NA,NA,NA,10,NA,TRUE,FALSE,0
"2010-07-08",1,33,"remain_unchanged",30,"Neutral Phrase","","lending",24,"Hawkish Keyword","Finance",NA,NA,NA,NA,6,NA,TRUE,FALSE,0
"2010-07-08",1,33,"remain_unchanged",30,"Neutral Phrase","","deposit_facility",28,"Hawkish Keyword","Policy",NA,NA,NA,NA,2,NA,TRUE,FALSE,0
"2010-08-05",1,33,"remain_unchanged",30,"Neutral Phrase","","interest_rate",14,"Hawkish Keyword","Policy",NA,NA,NA,NA,16,NA,TRUE,FALSE,0
"2010-08-05",1,33,"remain_unchanged",30,"Neutral Phrase","","main_refinancing_operations",17,"Hawkish Keyword","Policy",NA,NA,NA,NA,13,NA,TRUE,FALSE,0
"2010-08-05",1,33,"remain_unchanged",30,"Neutral Phrase","","interest_rates",20,"Hawkish Keyword","Policy",NA,NA,NA,NA,10,NA,TRUE,FALSE,0
"2010-08-05",1,33,"remain_unchanged",30,"Neutral Phrase","","lending",24,"Hawkish Keyword","Finance",NA,NA,NA,NA,6,NA,TRUE,FALSE,0
"2010-08-05",1,33,"remain_unchanged",30,"Neutral Phrase","","deposit_facility",28,"Hawkish Keyword","Policy",NA,NA,NA,NA,2,NA,TRUE,FALSE,0
"2010-09-02",1,33,"remain_unchanged",30,"Neutral Phrase","","interest_rate",14,"Hawkish Keyword","Policy",NA,NA,NA,NA,16,NA,TRUE,FALSE,0
"2010-09-02",1,33,"remain_unchanged",30,"Neutral Phrase","","main_refinancing_operations",17,"Hawkish Keyword","Policy",NA,NA,NA,NA,13,NA,TRUE,FALSE,0
"2010-09-02",1,33,"remain_unchanged",30,"Neutral Phrase","","interest_rates",20,"Hawkish Keyword","Policy",NA,NA,NA,NA,10,NA,TRUE,FALSE,0
"2010-09-02",1,33,"remain_unchanged",30,"Neutral Phrase","","lending",24,"Hawkish Keyword","Finance",NA,NA,NA,NA,6,NA,TRUE,FALSE,0
"2010-09-02",1,33,"remain_unchanged",30,"Neutral Phrase","","deposit_facility",28,"Hawkish Keyword","Policy",NA,NA,NA,NA,2,NA,TRUE,FALSE,0
"2010-10-07",1,33,"remain_unchanged",30,"Neutral Phrase","","interest_rate",14,"Hawkish Keyword","Policy",NA,NA,NA,NA,16,NA,TRUE,FALSE,0
"2010-10-07",1,33,"remain_unchanged",30,"Neutral Phrase","","main_refinancing_operations",17,"Hawkish Keyword","Policy",NA,NA,NA,NA,13,NA,TRUE,FALSE,0
"2010-10-07",1,33,"remain_unchanged",30,"Neutral Phrase","","interest_rates",20,"Hawkish Keyword","Policy",NA,NA,NA,NA,10,NA,TRUE,FALSE,0
"2010-10-07",1,33,"remain_unchanged",30,"Neutral Phrase","","lending",24,"Hawkish Keyword","Finance",NA,NA,NA,NA,6,NA,TRUE,FALSE,0
"2010-10-07",1,33,"remain_unchanged",30,"Neutral Phrase","","deposit_facility",28,"Hawkish Keyword","Policy",NA,NA,NA,NA,2,NA,TRUE,FALSE,0
"2010-11-04",1,33,"remain_unchanged",30,"Neutral Phrase","","interest_rate",14,"Hawkish Keyword","Policy",NA,NA,NA,NA,16,NA,TRUE,FALSE,0
"2010-11-04",1,33,"remain_unchanged",30,"Neutral Phrase","","main_refinancing_operations",17,"Hawkish Keyword","Policy",NA,NA,NA,NA,13,NA,TRUE,FALSE,0
"2010-11-04",1,33,"remain_unchanged",30,"Neutral Phrase","","interest_rates",20,"Hawkish Keyword","Policy",NA,NA,NA,NA,10,NA,TRUE,FALSE,0
"2010-11-04",1,33,"remain_unchanged",30,"Neutral Phrase","","lending",24,"Hawkish Keyword","Finance",NA,NA,NA,NA,6,NA,TRUE,FALSE,0
"2010-11-04",1,33,"remain_unchanged",30,"Neutral Phrase","","deposit_facility",28,"Hawkish Keyword","Policy",NA,NA,NA,NA,2,NA,TRUE,FALSE,0
"2010-12-02",1,33,"remain_unchanged",30,"Neutral Phrase","","interest_rate",14,"Hawkish Keyword","Policy",NA,NA,NA,NA,16,NA,TRUE,FALSE,0
"2010-12-02",1,33,"remain_unchanged",30,"Neutral Phrase","","main_refinancing_operations",17,"Hawkish Keyword","Policy",NA,NA,NA,NA,13,NA,TRUE,FALSE,0
"2010-12-02",1,33,"remain_unchanged",30,"Neutral Phrase","","interest_rates",20,"Hawkish Keyword","Policy",NA,NA,NA,NA,10,NA,TRUE,FALSE,0
"2010-12-02",1,33,"remain_unchanged",30,"Neutral Phrase","","lending",24,"Hawkish Keyword","Finance",NA,NA,NA,NA,6,NA,TRUE,FALSE,0
"2010-12-02",1,33,"remain_unchanged",30,"Neutral Phrase","","deposit_facility",28,"Hawkish Keyword","Policy",NA,NA,NA,NA,2,NA,TRUE,FALSE,0
"2011-01-13",1,33,"remain_unchanged",30,"Neutral Phrase","","interest_rate",14,"Hawkish Keyword","Policy",NA,NA,NA,NA,16,NA,TRUE,FALSE,0
"2011-01-13",1,33,"remain_unchanged",30,"Neutral Phrase","","main_refinancing_operations",17,"Hawkish Keyword","Policy",NA,NA,NA,NA,13,NA,TRUE,FALSE,0
"2011-01-13",1,33,"remain_unchanged",30,"Neutral Phrase","","interest_rates",20,"Hawkish Keyword","Policy",NA,NA,NA,NA,10,NA,TRUE,FALSE,0
"2011-01-13",1,33,"remain_unchanged",30,"Neutral Phrase","","lending",24,"Hawkish Keyword","Finance",NA,NA,NA,NA,6,NA,TRUE,FALSE,0
"2011-01-13",1,33,"remain_unchanged",30,"Neutral Phrase","","deposit_facility",28,"Hawkish Keyword","Policy",NA,NA,NA,NA,2,NA,TRUE,FALSE,0
"2011-02-03",1,33,"remain_unchanged",30,"Neutral Phrase","","interest_rate",14,"Hawkish Keyword","Policy",NA,NA,NA,NA,16,NA,TRUE,FALSE,0
"2011-02-03",1,33,"remain_unchanged",30,"Neutral Phrase","","main_refinancing_operations",17,"Hawkish Keyword","Policy",NA,NA,NA,NA,13,NA,TRUE,FALSE,0
"2011-02-03",1,33,"remain_unchanged",30,"Neutral Phrase","","interest_rates",20,"Hawkish Keyword","Policy",NA,NA,NA,NA,10,NA,TRUE,FALSE,0
"2011-02-03",1,33,"remain_unchanged",30,"Neutral Phrase","","lending",24,"Hawkish Keyword","Finance",NA,NA,NA,NA,6,NA,TRUE,FALSE,0
"2011-02-03",1,33,"remain_unchanged",30,"Neutral Phrase","","deposit_facility",28,"Hawkish Keyword","Policy",NA,NA,NA,NA,2,NA,TRUE,FALSE,0
"2011-03-03",1,33,"remain_unchanged",30,"Neutral Phrase","","interest_rate",14,"Hawkish Keyword","Policy",NA,NA,NA,NA,16,NA,TRUE,FALSE,0
"2011-03-03",1,33,"remain_unchanged",30,"Neutral Phrase","","main_refinancing_operations",17,"Hawkish Keyword","Policy",NA,NA,NA,NA,13,NA,TRUE,FALSE,0
"2011-03-03",1,33,"remain_unchanged",30,"Neutral Phrase","","interest_rates",20,"Hawkish Keyword","Policy",NA,NA,NA,NA,10,NA,TRUE,FALSE,0
"2011-03-03",1,33,"remain_unchanged",30,"Neutral Phrase","","lending",24,"Hawkish Keyword","Finance",NA,NA,NA,NA,6,NA,TRUE,FALSE,0
"2011-03-03",1,33,"remain_unchanged",30,"Neutral Phrase","","deposit_facility",28,"Hawkish Keyword","Policy",NA,NA,NA,NA,2,NA,TRUE,FALSE,0
"2011-04-07",2,24,"increased",11,"High modifier","","interest_rate",2,"Hawkish Keyword","Policy",NA,NA,NA,NA,9,NA,TRUE,FALSE,1
"2011-04-07",2,24,"increased",11,"High modifier","","main_refinancing_operations",5,"Hawkish Keyword","Policy",NA,NA,NA,NA,6,NA,TRUE,FALSE,1
"2011-04-07",3,18,"increased",10,"High modifier","","interest_rate",2,"Hawkish Keyword","Policy",NA,NA,NA,NA,8,NA,TRUE,FALSE,1
"2011-04-07",3,18,"increased",10,"High modifier","","lending",6,"Hawkish Keyword","Finance",NA,NA,NA,NA,4,NA,TRUE,FALSE,1
"2011-04-07",4,16,"increased",8,"High modifier","","interest_rate",2,"Hawkish Keyword","Policy",NA,NA,NA,NA,6,NA,TRUE,FALSE,1
"2011-04-07",4,16,"increased",8,"High modifier","","deposit_facility",5,"Hawkish Keyword","Policy",NA,NA,NA,NA,3,NA,TRUE,FALSE,1
"2011-05-05",1,38,"remain_unchanged",35,"Neutral Phrase","","interest_rate",19,"Hawkish Keyword","Policy",NA,NA,NA,NA,16,NA,TRUE,FALSE,0
"2011-05-05",1,38,"remain_unchanged",35,"Neutral Phrase","","main_refinancing_operations",22,"Hawkish Keyword","Policy",NA,NA,NA,NA,13,NA,TRUE,FALSE,0
"2011-05-05",1,38,"remain_unchanged",35,"Neutral Phrase","","interest_rates",25,"Hawkish Keyword","Policy",NA,NA,NA,NA,10,NA,TRUE,FALSE,0
"2011-05-05",1,38,"remain_unchanged",35,"Neutral Phrase","","lending",29,"Hawkish Keyword","Finance",NA,NA,NA,NA,6,NA,TRUE,FALSE,0
"2011-05-05",1,38,"remain_unchanged",35,"Neutral Phrase","","deposit_facility",33,"Hawkish Keyword","Policy",NA,NA,NA,NA,2,NA,TRUE,FALSE,0
"2011-06-09",1,33,"remain_unchanged",30,"Neutral Phrase","","interest_rate",14,"Hawkish Keyword","Policy",NA,NA,NA,NA,16,NA,TRUE,FALSE,0
"2011-06-09",1,33,"remain_unchanged",30,"Neutral Phrase","","main_refinancing_operations",17,"Hawkish Keyword","Policy",NA,NA,NA,NA,13,NA,TRUE,FALSE,0
"2011-06-09",1,33,"remain_unchanged",30,"Neutral Phrase","","interest_rates",20,"Hawkish Keyword","Policy",NA,NA,NA,NA,10,NA,TRUE,FALSE,0
"2011-06-09",1,33,"remain_unchanged",30,"Neutral Phrase","","lending",24,"Hawkish Keyword","Finance",NA,NA,NA,NA,6,NA,TRUE,FALSE,0
"2011-06-09",1,33,"remain_unchanged",30,"Neutral Phrase","","deposit_facility",28,"Hawkish Keyword","Policy",NA,NA,NA,NA,2,NA,TRUE,FALSE,0
"2011-07-07",2,24,"increased",11,"High modifier","","interest_rate",2,"Hawkish Keyword","Policy",NA,NA,NA,NA,9,NA,TRUE,FALSE,1
"2011-07-07",2,24,"increased",11,"High modifier","","main_refinancing_operations",5,"Hawkish Keyword","Policy",NA,NA,NA,NA,6,NA,TRUE,FALSE,1
"2011-07-07",3,18,"increased",10,"High modifier","","interest_rate",2,"Hawkish Keyword","Policy",NA,NA,NA,NA,8,NA,TRUE,FALSE,1
"2011-07-07",3,18,"increased",10,"High modifier","","lending",6,"Hawkish Keyword","Finance",NA,NA,NA,NA,4,NA,TRUE,FALSE,1
"2011-07-07",4,16,"increased",8,"High modifier","","interest_rate",2,"Hawkish Keyword","Policy",NA,NA,NA,NA,6,NA,TRUE,FALSE,1
"2011-07-07",4,16,"increased",8,"High modifier","","deposit_facility",5,"Hawkish Keyword","Policy",NA,NA,NA,NA,3,NA,TRUE,FALSE,1
"2011-08-04",1,33,"remain_unchanged",30,"Neutral Phrase","","interest_rate",14,"Hawkish Keyword","Policy",NA,NA,NA,NA,16,NA,TRUE,FALSE,0
"2011-08-04",1,33,"remain_unchanged",30,"Neutral Phrase","","main_refinancing_operations",17,"Hawkish Keyword","Policy",NA,NA,NA,NA,13,NA,TRUE,FALSE,0
"2011-08-04",1,33,"remain_unchanged",30,"Neutral Phrase","","interest_rates",20,"Hawkish Keyword","Policy",NA,NA,NA,NA,10,NA,TRUE,FALSE,0
"2011-08-04",1,33,"remain_unchanged",30,"Neutral Phrase","","lending",24,"Hawkish Keyword","Finance",NA,NA,NA,NA,6,NA,TRUE,FALSE,0
"2011-08-04",1,33,"remain_unchanged",30,"Neutral Phrase","","deposit_facility",28,"Hawkish Keyword","Policy",NA,NA,NA,NA,2,NA,TRUE,FALSE,0
"2011-09-08",1,33,"remain_unchanged",30,"Neutral Phrase","","interest_rate",14,"Hawkish Keyword","Policy",NA,NA,NA,NA,16,NA,TRUE,FALSE,0
"2011-09-08",1,33,"remain_unchanged",30,"Neutral Phrase","","main_refinancing_operations",17,"Hawkish Keyword","Policy",NA,NA,NA,NA,13,NA,TRUE,FALSE,0
"2011-09-08",1,33,"remain_unchanged",30,"Neutral Phrase","","interest_rates",20,"Hawkish Keyword","Policy",NA,NA,NA,NA,10,NA,TRUE,FALSE,0
"2011-09-08",1,33,"remain_unchanged",30,"Neutral Phrase","","lending",24,"Hawkish Keyword","Finance",NA,NA,NA,NA,6,NA,TRUE,FALSE,0
"2011-09-08",1,33,"remain_unchanged",30,"Neutral Phrase","","deposit_facility",28,"Hawkish Keyword","Policy",NA,NA,NA,NA,2,NA,TRUE,FALSE,0
"2011-10-06",1,38,"remain_unchanged",35,"Neutral Phrase","","interest_rate",19,"Hawkish Keyword","Policy",NA,NA,NA,NA,16,NA,TRUE,FALSE,0
"2011-10-06",1,38,"remain_unchanged",35,"Neutral Phrase","","main_refinancing_operations",22,"Hawkish Keyword","Policy",NA,NA,NA,NA,13,NA,TRUE,FALSE,0
"2011-10-06",1,38,"remain_unchanged",35,"Neutral Phrase","","interest_rates",25,"Hawkish Keyword","Policy",NA,NA,NA,NA,10,NA,TRUE,FALSE,0
"2011-10-06",1,38,"remain_unchanged",35,"Neutral Phrase","","lending",29,"Hawkish Keyword","Finance",NA,NA,NA,NA,6,NA,TRUE,FALSE,0
"2011-10-06",1,38,"remain_unchanged",35,"Neutral Phrase","","deposit_facility",33,"Hawkish Keyword","Policy",NA,NA,NA,NA,2,NA,TRUE,FALSE,0
"2011-11-03",2,24,"decreased",11,"Low modifier","","interest_rate",2,"Hawkish Keyword","Policy",NA,NA,NA,NA,9,NA,TRUE,FALSE,-1
"2011-11-03",2,24,"decreased",11,"Low modifier","","main_refinancing_operations",5,"Hawkish Keyword","Policy",NA,NA,NA,NA,6,NA,TRUE,FALSE,-1
"2011-11-03",3,18,"decreased",10,"Low modifier","","interest_rate",2,"Hawkish Keyword","Policy",NA,NA,NA,NA,8,NA,TRUE,FALSE,-1
"2011-11-03",3,18,"decreased",10,"Low modifier","","lending",6,"Hawkish Keyword","Finance",NA,NA,NA,NA,4,NA,TRUE,FALSE,-1
"2011-11-03",4,16,"decreased",8,"Low modifier","","interest_rate",2,"Hawkish Keyword","Policy",NA,NA,NA,NA,6,NA,TRUE,FALSE,-1
"2011-11-03",4,16,"decreased",8,"Low modifier","","deposit_facility",5,"Hawkish Keyword","Policy",NA,NA,NA,NA,3,NA,TRUE,FALSE,-1
"2011-12-08",2,24,"decreased",11,"Low modifier","","interest_rate",2,"Hawkish Keyword","Policy",NA,NA,NA,NA,9,NA,TRUE,FALSE,-1
"2011-12-08",2,24,"decreased",11,"Low modifier","","main_refinancing_operations",5,"Hawkish Keyword","Policy",NA,NA,NA,NA,6,NA,TRUE,FALSE,-1
"2011-12-08",3,18,"decreased",10,"Low modifier","","interest_rate",2,"Hawkish Keyword","Policy",NA,NA,NA,NA,8,NA,TRUE,FALSE,-1
"2011-12-08",3,18,"decreased",10,"Low modifier","","lending",6,"Hawkish Keyword","Finance",NA,NA,NA,NA,4,NA,TRUE,FALSE,-1
"2011-12-08",4,16,"decreased",8,"Low modifier","","interest_rate",2,"Hawkish Keyword","Policy",NA,NA,NA,NA,6,NA,TRUE,FALSE,-1
"2011-12-08",4,16,"decreased",8,"Low modifier","","deposit_facility",5,"Hawkish Keyword","Policy",NA,NA,NA,NA,3,NA,TRUE,FALSE,-1
"2012-01-12",1,33,"remain_unchanged",30,"Neutral Phrase","","interest_rate",14,"Hawkish Keyword","Policy",NA,NA,NA,NA,16,NA,TRUE,FALSE,0
"2012-01-12",1,33,"remain_unchanged",30,"Neutral Phrase","","main_refinancing_operations",17,"Hawkish Keyword","Policy",NA,NA,NA,NA,13,NA,TRUE,FALSE,0
"2012-01-12",1,33,"remain_unchanged",30,"Neutral Phrase","","interest_rates",20,"Hawkish Keyword","Policy",NA,NA,NA,NA,10,NA,TRUE,FALSE,0
"2012-01-12",1,33,"remain_unchanged",30,"Neutral Phrase","","lending",24,"Hawkish Keyword","Finance",NA,NA,NA,NA,6,NA,TRUE,FALSE,0
"2012-01-12",1,33,"remain_unchanged",30,"Neutral Phrase","","deposit_facility",28,"Hawkish Keyword","Policy",NA,NA,NA,NA,2,NA,TRUE,FALSE,0
"2012-02-09",1,33,"remain_unchanged",30,"Neutral Phrase","","interest_rate",14,"Hawkish Keyword","Policy",NA,NA,NA,NA,16,NA,TRUE,FALSE,0
"2012-02-09",1,33,"remain_unchanged",30,"Neutral Phrase","","main_refinancing_operations",17,"Hawkish Keyword","Policy",NA,NA,NA,NA,13,NA,TRUE,FALSE,0
"2012-02-09",1,33,"remain_unchanged",30,"Neutral Phrase","","interest_rates",20,"Hawkish Keyword","Policy",NA,NA,NA,NA,10,NA,TRUE,FALSE,0
"2012-02-09",1,33,"remain_unchanged",30,"Neutral Phrase","","lending",24,"Hawkish Keyword","Finance",NA,NA,NA,NA,6,NA,TRUE,FALSE,0
"2012-02-09",1,33,"remain_unchanged",30,"Neutral Phrase","","deposit_facility",28,"Hawkish Keyword","Policy",NA,NA,NA,NA,2,NA,TRUE,FALSE,0
"2012-03-08",1,33,"remain_unchanged",30,"Neutral Phrase","","interest_rate",14,"Hawkish Keyword","Policy",NA,NA,NA,NA,16,NA,TRUE,FALSE,0
"2012-03-08",1,33,"remain_unchanged",30,"Neutral Phrase","","main_refinancing_operations",17,"Hawkish Keyword","Policy",NA,NA,NA,NA,13,NA,TRUE,FALSE,0
"2012-03-08",1,33,"remain_unchanged",30,"Neutral Phrase","","interest_rates",20,"Hawkish Keyword","Policy",NA,NA,NA,NA,10,NA,TRUE,FALSE,0
