"Date","sentence_id","word_count","word_modifier","order_modifier","category_modifier","topic_modifier","word_keyword","order_keyword","category_keyword","topic_keyword","distance","has_keyword","negator_in_front","score"
"2015-11-19",124,21,"fast",19,"High modifier","","core_inflation",12,"Hawkish Keyword","Prices",7,TRUE,FALSE,1
"2015-11-19",126,45,"low",9,"Low modifier","","inflation",10,"Hawkish Keyword","Prices",1,TRUE,FALSE,-1
"2015-11-19",126,45,"wider",18,"High modifier","","global",22,"Hawkish Keyword","Global",4,TRUE,FALSE,1
"2015-11-19",126,45,"low",21,"Low modifier","","global",22,"Hawkish Keyword","Global",1,TRUE,FALSE,-1
"2015-11-19",126,45,"rise",28,"High modifier","","euro_area",30,"Hawkish Keyword","Finance",2,TRUE,FALSE,1
"2015-11-19",126,45,"difficult",34,"Negative modifier","","prices",31,"Hawkish Keyword","Prices",3,TRUE,FALSE,1
"2015-11-19",126,45,"pick_up",43,"High modifier","","global",42,"Hawkish Keyword","Global",1,TRUE,FALSE,1
"2015-11-19",128,29,"low",28,"Low modifier","","inflation",29,"Hawkish Keyword","Prices",1,TRUE,FALSE,-1
"2015-11-19",129,10,"low",9,"Low modifier","","inflation",10,"Hawkish Keyword","Prices",1,TRUE,FALSE,-1
"2015-11-19",130,15,"low",14,"Low modifier","","inflation",15,"Hawkish Keyword","Prices",1,TRUE,FALSE,-1
"2015-11-19",131,28,"low",8,"Low modifier","","inflation",9,"Hawkish Keyword","Prices",1,TRUE,FALSE,-1
"2015-11-19",131,28,"weak",24,"Negative modifier","","growth",25,"Hawkish Keyword","Growth",1,TRUE,FALSE,-1
"2015-11-19",131,28,"high",27,"High modifier","","unemployment",28,"Dovish Keyword","Growth",1,TRUE,FALSE,-1
"2015-11-19",134,24,"concern",1,"Negative modifier","","labour_market",5,"Hawkish Keyword","Growth",4,TRUE,FALSE,-1
"2015-11-19",134,24,"higher_than_estimated",9,"High modifier","","slack",6,"Dovish Keyword","Growth",3,TRUE,FALSE,-1
"2015-11-19",134,24,"more",19,"High modifier","","slack",6,"Dovish Keyword","Growth",13,TRUE,FALSE,-1
"2015-11-19",135,40,"lower",37,"Low modifier","","inflation",40,"Hawkish Keyword","Prices",3,TRUE,FALSE,-1
"2015-11-19",136,21,"low",18,"Low modifier","","inflation",19,"Hawkish Keyword","Prices",1,TRUE,FALSE,-1
"2015-11-19",137,33,"stabilised",30,"Positive modifier","","inflation_expectations",27,"Hawkish Keyword","Prices",3,TRUE,FALSE,-1
"2015-11-19",138,27,"weakness",15,"Negative modifier","","core_inflation",19,"Hawkish Keyword","Prices",4,TRUE,FALSE,1
"2015-11-19",138,27,"negative",24,"Low modifier","","core_inflation",19,"Hawkish Keyword","Prices",5,TRUE,FALSE,-1
"2015-11-19",139,32,"concern",2,"Negative modifier","","inflation_expectations",11,"Hawkish Keyword","Prices",9,TRUE,FALSE,1
"2015-11-19",139,32,"low",13,"Low modifier","","inflation_expectations",11,"Hawkish Keyword","Prices",2,TRUE,FALSE,-1
"2015-11-19",139,32,"upward_trend",18,"High modifier","","inflation_expectations",11,"Hawkish Keyword","Prices",7,TRUE,FALSE,1
"2015-11-19",139,32,"upward_trend",18,"High modifier","","inflation",25,"Hawkish Keyword","Prices",7,TRUE,FALSE,1
"2015-11-19",140,19,"downside_risks",13,"Low modifier","","inflation",9,"Hawkish Keyword","Prices",4,TRUE,FALSE,-1
"2015-11-19",140,19,"increased",19,"High modifier","","inflation",9,"Hawkish Keyword","Prices",10,TRUE,FALSE,1
"2015-11-19",142,26,"declines",13,"Low modifier","","commodity_price",12,"Hawkish Keyword","Prices",1,TRUE,FALSE,-1
"2015-11-19",143,29,"concerns",3,"Negative modifier","","inflation",13,"Hawkish Keyword","Prices",10,TRUE,FALSE,1
"2015-11-19",143,29,"low",12,"Low modifier","","inflation",13,"Hawkish Keyword","Prices",1,TRUE,FALSE,-1
"2015-11-19",143,29,"downside_risk",20,"Low modifier","","inflation",13,"Hawkish Keyword","Prices",7,TRUE,FALSE,-1
"2015-11-19",144,18,"deflationary",8,"Low modifier","","risk",18,"Dovish Keyword","Other",10,TRUE,FALSE,1
"2015-11-19",145,22,"decreased",11,"Low modifier","","deflation",9,"Dovish Keyword","Prices",2,TRUE,FALSE,1
"2015-11-19",146,37,"decline",30,"Low modifier","","growth",34,"Hawkish Keyword","Growth",4,TRUE,FALSE,-1
"2015-11-19",147,15,"improve",6,"Positive modifier","","recovery",10,"Hawkish Keyword","Growth",4,TRUE,FALSE,1
"2015-11-19",148,41,"increase",13,"High modifier","","demand",15,"Hawkish Keyword","Growth",2,TRUE,FALSE,1
"2015-11-19",148,41,"further",21,"High modifier","","credit",24,"Hawkish Keyword","Finance",3,TRUE,FALSE,1
"2015-11-19",148,41,"easing",22,"Positive modifier","","credit",24,"Hawkish Keyword","Finance",2,TRUE,FALSE,1
"2015-11-19",148,41,"tightened",40,"High modifier","","credit",24,"Hawkish Keyword","Finance",16,TRUE,FALSE,1
"2015-11-19",149,57,"low",14,"Low modifier","","lending",10,"Hawkish Keyword","Finance",4,TRUE,FALSE,-1
"2015-11-19",149,57,"positive",20,"Positive modifier","","recovery",27,"Hawkish Keyword","Growth",7,TRUE,FALSE,1
"2015-11-19",149,57,"receding",57,"Low modifier","","credit",55,"Hawkish Keyword","Finance",2,TRUE,FALSE,-1
"2015-11-19",150,25,"favourable",8,"Positive modifier","","lending",6,"Hawkish Keyword","Finance",2,TRUE,FALSE,1
"2015-11-19",150,25,"increased",12,"High modifier","","banks",15,"Hawkish Keyword","Finance",3,TRUE,FALSE,1
"2015-11-19",150,25,"easing",19,"Positive modifier","","lending",21,"Hawkish Keyword","Finance",2,TRUE,FALSE,1
"2015-11-19",151,50,"expansion",13,"Positive modifier","","credit",12,"Hawkish Keyword","Finance",1,TRUE,FALSE,1
"2015-11-19",152,38,"negative",20,"Low modifier","","credit_growth",16,"Hawkish Keyword","Finance",4,TRUE,FALSE,-1
"2015-11-19",153,16,"further",13,"High modifier","","euro_area",16,"Hawkish Keyword","Finance",3,TRUE,FALSE,1
"2015-11-19",156,52,"weak",6,"Negative modifier","","price",7,"Hawkish Keyword","Prices",1,TRUE,FALSE,1
"2015-11-19",156,52,"further",25,"High modifier","","inflation",20,"Hawkish Keyword","Prices",5,TRUE,FALSE,1
"2015-11-19",156,52,"slowing",38,"Low modifier","","inflation",42,"Hawkish Keyword","Prices",4,TRUE,FALSE,-1
"2015-11-19",156,52,"below",45,"Low modifier","","inflation",42,"Hawkish Keyword","Prices",3,TRUE,FALSE,-1
"2015-11-19",157,57,"adverse",22,"Negative modifier","","monetary_policy",8,"Hawkish Keyword","Policy",14,TRUE,FALSE,1
"2015-11-19",157,57,"increased",26,"High modifier","","euro_area",37,"Hawkish Keyword","Finance",11,TRUE,FALSE,1
"2015-11-19",157,57,"downside_risks",27,"Low modifier","","euro_area",37,"Hawkish Keyword","Finance",10,TRUE,FALSE,-1
"2015-11-19",158,58,"further",43,"High modifier","","economic",6,"Hawkish Keyword","Growth",37,TRUE,FALSE,1
"2015-11-19",159,31,"concern",6,"Negative modifier","","price",16,"Hawkish Keyword","Prices",10,TRUE,FALSE,1
"2015-11-19",159,31,"further",12,"High modifier","","price",16,"Hawkish Keyword","Prices",4,TRUE,FALSE,1
"2015-11-19",159,31,"downside",31,"Low modifier","","risks",27,"Dovish Keyword","Other",4,TRUE,FALSE,1
"2015-11-19",160,32,"below",30,"Low modifier","","inflation",20,"Hawkish Keyword","Prices",10,TRUE,FALSE,-1
"2015-11-19",162,42,"expanding",20,"High modifier","","liquidity",21,"Hawkish Keyword","Finance",1,TRUE,FALSE,1
"2015-11-19",162,42,"favourable",23,"Positive modifier","","liquidity",21,"Hawkish Keyword","Finance",2,TRUE,FALSE,1
"2015-11-19",163,20,"low",4,"Low modifier","","oil_prices",5,"Hawkish Keyword","Prices",1,TRUE,FALSE,-1
"2015-11-19",163,20,"weaknesses",6,"Negative modifier","","oil_prices",5,"Hawkish Keyword","Prices",1,TRUE,FALSE,1
"2015-11-19",164,48,"raised",11,"High modifier","","uncertainty",10,"Dovish Keyword","Other",1,TRUE,FALSE,-1
"2015-11-19",164,48,"gaining",24,"High modifier","","uncertainty",10,"Dovish Keyword","Other",14,TRUE,FALSE,-1
"2015-11-19",164,48,"low",45,"Low modifier","","price",46,"Hawkish Keyword","Prices",1,TRUE,FALSE,-1
"2015-11-19",165,24,"slow",10,"Low modifier","","recovery",11,"Hawkish Keyword","Growth",1,TRUE,FALSE,-1
"2015-11-19",167,37,"reinforcing",17,"Positive modifier","","monetary_policy_stance",22,"Hawkish Keyword","Policy",5,TRUE,FALSE,-1
"2015-11-19",167,37,"accommodative",21,"Low modifier","","monetary_policy_stance",22,"Hawkish Keyword","Policy",1,TRUE,FALSE,-1
"2015-11-19",169,26,"positive",9,"Positive modifier","","domestic_economy",21,"Hawkish Keyword","Growth",12,TRUE,FALSE,1
"2015-11-19",169,26,"weaker",24,"Negative modifier","","domestic_economy",21,"Hawkish Keyword","Growth",3,TRUE,FALSE,-1
"2015-11-19",173,28,"reinforcing",19,"Positive modifier","","deflation",12,"Dovish Keyword","Prices",7,TRUE,FALSE,1
"2015-11-19",173,28,"decrease",24,"Low modifier","","price",27,"Hawkish Keyword","Prices",3,TRUE,FALSE,-1
"2015-11-19",174,41,"tightened",30,"High modifier","","financial_conditions",6,"Hawkish Keyword","Finance",24,TRUE,FALSE,1
"2015-11-19",175,31,"tightening",2,"High modifier","","euro",9,"Hawkish Keyword","Finance",7,TRUE,FALSE,1
"2015-11-19",175,31,"appreciation",6,"Negative modifier","","euro",9,"Hawkish Keyword","Finance",3,TRUE,FALSE,-1
"2015-11-19",175,31,"depreciation",18,"Positive modifier","","euro",9,"Hawkish Keyword","Finance",9,TRUE,FALSE,1
"2015-11-19",175,31,"expanded",30,"High modifier","","euro",9,"Hawkish Keyword","Finance",21,TRUE,FALSE,1
"2015-11-19",177,29,"accommodative",9,"Low modifier","","monetary_policy_stance",10,"Hawkish Keyword","Policy",1,TRUE,FALSE,-1
"2015-11-19",178,14,"receding",14,"Low modifier","","risk",10,"Dovish Keyword","Other",4,TRUE,FALSE,1
"2015-11-19",180,79,"favourable",24,"Positive modifier","","financial_conditions",27,"Hawkish Keyword","Finance",3,TRUE,FALSE,1
"2015-11-19",180,79,"easing",64,"Positive modifier","","credit",65,"Hawkish Keyword","Finance",1,TRUE,FALSE,1
"2015-11-19",180,79,"reducing",73,"Low modifier","","credit",76,"Hawkish Keyword","Finance",3,TRUE,FALSE,-1
"2015-11-19",183,48,"improving",20,"Positive modifier","","financial_conditions",21,"Hawkish Keyword","Finance",1,TRUE,FALSE,1
"2015-11-19",183,48,"reducing",28,"Low modifier","","credit",25,"Hawkish Keyword","Finance",3,TRUE,FALSE,-1
"2015-11-19",184,7,"higher",6,"High modifier","","inflation",2,"Hawkish Keyword","Prices",4,TRUE,FALSE,1
"2015-11-19",187,34,"more",8,"High modifier","","inflation_expectations",34,"Hawkish Keyword","Prices",26,TRUE,FALSE,1
"2015-11-19",189,44,"more",38,"High modifier","","economic",40,"Hawkish Keyword","Growth",2,TRUE,FALSE,1
"2015-11-19",189,44,"satisfactory",39,"Positive modifier","","economic",40,"Hawkish Keyword","Growth",1,TRUE,FALSE,1
"2015-11-19",190,19,"low",2,"Low modifier","","interest_rate",3,"Hawkish Keyword","Policy",1,TRUE,FALSE,-1
"2015-11-19",196,19,"further",10,"High modifier","","policy_rates",12,"Hawkish Keyword","Policy",2,TRUE,FALSE,1
"2015-11-19",196,19,"lowering",11,"Low modifier","","policy_rates",12,"Hawkish Keyword","Policy",1,TRUE,FALSE,-1
"2015-11-19",197,25,"negative",11,"Low modifier","","rates",12,"Hawkish Keyword","Policy",1,TRUE,FALSE,-1
"2015-11-19",198,30,"cut",9,"Low modifier","","banks",28,"Hawkish Keyword","Finance",19,TRUE,FALSE,-1
"2015-11-19",198,30,"further",12,"High modifier","","banks",28,"Hawkish Keyword","Finance",16,TRUE,FALSE,1
"2015-11-19",199,33,"further",4,"High modifier","","costs",19,"Hawkish Keyword","Prices",15,TRUE,FALSE,1
"2015-11-19",204,43,"further",32,"High modifier","","stimulus",20,"Dovish Keyword","Policy",12,TRUE,FALSE,-1
"2015-11-19",206,59,"below",52,"Low modifier","","rates",51,"Hawkish Keyword","Policy",1,TRUE,FALSE,-1
"2015-11-19",207,32,"remain_unchanged",29,"Neutral Phrase","","deposit_facility",27,"Hawkish Keyword","Policy",2,TRUE,FALSE,0
"2016-01-14",3,35,"increased",21,"High modifier","","federal_reserve",26,"Hawkish Keyword","Global",5,TRUE,FALSE,1
"2016-01-14",4,28,"high",28,"High modifier","","rates",17,"Hawkish Keyword","Policy",11,TRUE,FALSE,1
"2016-01-14",5,32,"downward",6,"Low modifier","","exchange_rate",17,"Hawkish Keyword","Finance",11,TRUE,FALSE,-1
"2016-01-14",6,21,"further",12,"High modifier","","interest_rate",21,"Hawkish Keyword","Policy",9,TRUE,FALSE,1
"2016-01-14",6,21,"easing",13,"Positive modifier","","interest_rate",21,"Hawkish Keyword","Policy",8,TRUE,FALSE,-1
"2016-01-14",7,40,"depreciation",20,"Positive modifier","","euro",23,"Hawkish Keyword","Finance",3,TRUE,FALSE,1
"2016-01-14",8,30,"highest",28,"High modifier","","exchange_rate",18,"Hawkish Keyword","Finance",10,TRUE,FALSE,1
"2016-01-14",9,51,"increase",8,"High modifier","","united_states",3,"Hawkish Keyword","Global",5,TRUE,FALSE,1
"2016-01-14",9,51,"reinforced",25,"Positive modifier","","federal_reserve",20,"Hawkish Keyword","Global",5,TRUE,FALSE,1
"2016-01-14",9,51,"strong",46,"High modifier","","labour_market",48,"Hawkish Keyword","Growth",2,TRUE,FALSE,1
"2016-01-14",11,48,"slower",25,"Low modifier","","federal_reserve",4,"Hawkish Keyword","Global",21,TRUE,FALSE,-1
"2016-01-14",11,48,"increases",29,"High modifier","","federal_reserve",4,"Hawkish Keyword","Global",25,TRUE,FALSE,1
"2016-01-14",11,48,"hike",47,"High modifier","","federal_reserve",4,"Hawkish Keyword","Global",43,TRUE,FALSE,1
"2016-01-14",12,35,"cut",15,"Low modifier","","deposit_facility",18,"Hawkish Keyword","Policy",3,TRUE,FALSE,-1
"2016-01-14",13,16,"positive",6,"Positive modifier","","euribor",4,"Hawkish Keyword","Policy",2,TRUE,FALSE,-1
"2016-01-14",13,16,"fallen",13,"Low modifier","","euribor",4,"Hawkish Keyword","Policy",9,TRUE,FALSE,-1
"2016-01-14",13,16,"negative",15,"Low modifier","","euribor",4,"Hawkish Keyword","Policy",11,TRUE,FALSE,-1
"2016-01-14",14,29,"further",8,"High modifier","","euro",11,"Hawkish Keyword","Finance",3,TRUE,FALSE,1
"2016-01-14",14,29,"declines",9,"Low modifier","","euro",11,"Hawkish Keyword","Finance",2,TRUE,FALSE,-1
"2016-01-14",14,29,"lowest",23,"Low modifier","","market_rates",13,"Hawkish Keyword","Policy",10,TRUE,FALSE,-1
"2016-01-14",15,16,"declined",10,"Low modifier","","euro_area",3,"Hawkish Keyword","Finance",7,TRUE,FALSE,-1
"2016-01-14",18,27,"cut",18,"Low modifier","","deposit_facility",16,"Hawkish Keyword","Policy",2,TRUE,FALSE,-1
"2016-01-14",19,22,"low",21,"Low modifier","","investors",8,"Hawkish Keyword","Finance",13,TRUE,FALSE,-1
"2016-01-14",20,23,"loosened",23,"Positive modifier","","energy_prices",16,"Hawkish Keyword","Prices",7,TRUE,FALSE,-1
"2016-01-14",21,26,"increase",8,"High modifier","","inflation",14,"Hawkish Keyword","Prices",6,TRUE,FALSE,1
"2016-01-14",21,26,"declines",23,"Low modifier","","prices",26,"Hawkish Keyword","Prices",3,TRUE,FALSE,-1
"2016-01-14",23,31,"steady",14,"Positive modifier","","liquidity",10,"Hawkish Keyword","Finance",4,TRUE,FALSE,1
"2016-01-14",25,30,"decline",6,"Low modifier","","liquidity",9,"Hawkish Keyword","Finance",3,TRUE,FALSE,-1
"2016-01-14",25,30,"lower",27,"Low modifier","","liquidity",9,"Hawkish Keyword","Finance",18,TRUE,FALSE,-1
"2016-01-14",27,11,"recover",5,"Positive modifier","","world_economy",2,"Hawkish Keyword","Global",3,TRUE,FALSE,1
"2016-01-14",27,11,"moderate",8,"Low modifier","","world_economy",2,"Hawkish Keyword","Global",6,TRUE,FALSE,-1
"2016-01-14",28,17,"risen",10,"High modifier","","pmi",8,"Hawkish Keyword","Growth",2,TRUE,FALSE,1
"2016-01-14",29,17,"stabilised",6,"Positive modifier","","trade",2,"Hawkish Keyword","Global",4,TRUE,FALSE,1
"2016-01-14",29,17,"low",8,"Low modifier","","trade",2,"Hawkish Keyword","Global",6,TRUE,FALSE,-1
"2016-01-14",29,17,"weak",11,"Negative modifier","","trade",2,"Hawkish Keyword","Global",9,TRUE,FALSE,-1
"2016-01-14",30,23,"increased",9,"High modifier","","imports",5,"Dovish Keyword","Global",4,TRUE,FALSE,-1
"2016-01-14",31,20,"declined",13,"Low modifier","","export",10,"Hawkish Keyword","Global",3,TRUE,FALSE,-1
"2016-01-14",32,5,"moderate",5,"Low modifier","","inflation",2,"Hawkish Keyword","Prices",3,TRUE,FALSE,-1
"2016-01-14",33,14,"risen",8,"High modifier","","consumer_price",2,"Hawkish Keyword","Prices",6,TRUE,FALSE,1
"2016-01-14",35,18,"fallen",13,"Low modifier","","oil_prices",11,"Hawkish Keyword","Prices",2,TRUE,FALSE,-1
"2016-01-14",36,34,"lower",25,"Low modifier","","oil_prices",26,"Hawkish Keyword","Prices",1,TRUE,FALSE,-1
"2016-01-14",37,19,"weakened",5,"Negative modifier","","commodity_prices",3,"Hawkish Keyword","Prices",2,TRUE,FALSE,1
"2016-01-14",37,19,"lower",14,"Low modifier","","prices",15,"Hawkish Keyword","Prices",1,TRUE,FALSE,-1
"2016-01-14",38,22,"depreciated",9,"Positive modifier","","exchange_rate",7,"Hawkish Keyword","Finance",2,TRUE,FALSE,1
"2016-01-14",39,17,"increased",8,"High modifier","","gdp",6,"Hawkish Keyword","Growth",2,TRUE,FALSE,1
"2016-01-14",40,24,"positive",14,"Positive modifier","","domestic_demand",17,"Hawkish Keyword","Growth",3,TRUE,FALSE,1
"2016-01-14",41,12,"declined",5,"Low modifier","","industrial_production",1,"Hawkish Keyword","Growth",4,TRUE,FALSE,-1
"2016-01-14",41,12,"further",6,"High modifier","","industrial_production",1,"Hawkish Keyword","Growth",5,TRUE,FALSE,1
"2016-01-14",42,16,"improved",14,"Positive modifier","","pmi",12,"Hawkish Keyword","Growth",2,TRUE,FALSE,1
"2016-01-14",43,14,"improved",7,"Positive modifier","","pmi",4,"Hawkish Keyword","Growth",3,TRUE,FALSE,1
"2016-01-14",43,14,"further",8,"High modifier","","pmi",4,"Hawkish Keyword","Growth",4,TRUE,FALSE,1
"2016-01-14",44,32,"higher",16,"High modifier","","disposable_income",17,"Hawkish Keyword","Growth",1,TRUE,FALSE,1
"2016-01-14",44,32,"gain",24,"High modifier","","growth",21,"Hawkish Keyword","Growth",3,TRUE,FALSE,1
"2016-01-14",45,7,"improve",6,"Positive modifier","","labour_market",1,"Hawkish Keyword","Growth",5,TRUE,FALSE,1
"2016-01-14",46,12,"risen",3,"High modifier","","employment",1,"Hawkish Keyword","Growth",2,TRUE,FALSE,1
"2016-01-14",47,16,"declined",4,"Low modifier","","unemployment_rate",2,"Dovish Keyword","Growth",2,TRUE,FALSE,1
"2016-01-14",47,16,"further",5,"High modifier","","unemployment_rate",2,"Dovish Keyword","Growth",3,TRUE,FALSE,-1
"2016-01-14",47,16,"below",12,"Low modifier","","unemployment_rate",2,"Dovish Keyword","Growth",10,TRUE,FALSE,1
"2016-01-14",47,16,"peak",14,"High modifier","","unemployment_rate",2,"Dovish Keyword","Growth",12,TRUE,FALSE,-1
"2016-01-14",48,17,"grow",12,"High modifier","","gdp",10,"Hawkish Keyword","Growth",2,TRUE,FALSE,1
"2016-01-14",50,26,"expanded",12,"High modifier","","gdp_growth",19,"Hawkish Keyword","Growth",7,TRUE,FALSE,1
"2016-01-14",50,26,"down",23,"Low modifier","","gdp_growth",19,"Hawkish Keyword","Growth",4,TRUE,FALSE,-1
"2016-01-14",51,50,"higher",26,"High modifier","","inflation",8,"Hawkish Keyword","Prices",18,TRUE,FALSE,1
"2016-01-14",51,50,"rates_of_change",28,"Neutral Phrase","","inflation",47,"Hawkish Keyword","Prices",19,TRUE,FALSE,0
"2016-01-14",51,50,"lower",46,"Low modifier","","inflation",47,"Hawkish Keyword","Prices",1,TRUE,FALSE,-1
"2016-01-14",52,18,"declined",12,"Low modifier","","underlying_inflation",1,"Hawkish Keyword","Prices",11,TRUE,FALSE,-1
"2016-01-14",53,21,"upward",8,"High modifier","","producer_prices",13,"Hawkish Keyword","Prices",5,TRUE,FALSE,1
"2016-01-14",53,21,"weak",17,"Negative modifier","","wages",20,"Hawkish Keyword","Prices",3,TRUE,FALSE,1
"2016-01-14",53,21,"subdued",21,"Low modifier","","wages",20,"Hawkish Keyword","Prices",1,TRUE,FALSE,-1
"2016-01-14",55,18,"down",17,"Low modifier","","inflation",13,"Hawkish Keyword","Prices",4,TRUE,FALSE,-1
"2016-01-14",56,41,"higher",22,"High modifier","","inflation",18,"Hawkish Keyword","Prices",4,TRUE,FALSE,1
"2016-01-14",57,8,"downside",8,"Low modifier","","risks",1,"Dovish Keyword","Other",7,TRUE,FALSE,1
"2016-01-14",58,15,"increase",15,"High modifier","","inflation_expectations",11,"Hawkish Keyword","Prices",4,TRUE,FALSE,1
"2016-01-14",59,30,"higher",19,"High modifier","","inflation",7,"Hawkish Keyword","Prices",12,TRUE,FALSE,1
"2016-01-14",60,11,"decreased",11,"Low modifier","","deflation",4,"Dovish Keyword","Prices",7,TRUE,FALSE,1
"2016-01-14",61,37,"declining",25,"Low modifier","","rates",24,"Hawkish Keyword","Policy",1,TRUE,FALSE,-1
"2016-01-14",62,37,"decreased",12,"Low modifier","","cost",3,"Hawkish Keyword","Prices",9,TRUE,FALSE,-1
"2016-01-14",62,37,"small",20,"Low modifier","","cost",3,"Hawkish Keyword","Prices",17,TRUE,FALSE,-1
"2016-01-14",63,49,"less",29,"Low modifier","","euro_area",25,"Hawkish Keyword","Finance",4,TRUE,FALSE,-1
"2016-01-14",63,49,"concerned",30,"Negative modifier","","euro_area",25,"Hawkish Keyword","Finance",5,TRUE,FALSE,-1
"2016-01-14",64,29,"low",12,"Low modifier","","interest_rates",13,"Hawkish Keyword","Policy",1,TRUE,FALSE,-1
"2016-01-14",65,17,"increased",5,"High modifier","","growth",3,"Hawkish Keyword","Growth",2,TRUE,FALSE,1
"2016-01-14",65,17,"strong",15,"High modifier","","growth",17,"Hawkish Keyword","Growth",2,TRUE,FALSE,1
"2016-01-14",66,24,"increased",18,"High modifier","","growth",3,"Hawkish Keyword","Growth",15,TRUE,FALSE,1
"2016-01-14",68,17,"increased",12,"High modifier","","growth",3,"Hawkish Keyword","Growth",9,TRUE,FALSE,1
"2016-01-14",69,15,"increased",10,"High modifier","","growth",3,"Hawkish Keyword","Growth",7,TRUE,FALSE,1
"2016-01-14",69,15,"further",11,"High modifier","","growth",3,"Hawkish Keyword","Growth",8,TRUE,FALSE,1
"2016-01-14",70,21,"favourable",18,"Positive modifier","","demand",12,"Hawkish Keyword","Growth",6,TRUE,FALSE,1
"2016-01-14",71,41,"adverse",29,"Negative modifier","","euro_area",11,"Hawkish Keyword","Finance",18,TRUE,FALSE,-1
"2016-01-14",71,41,"flattening",33,"Low modifier","","euro_area",11,"Hawkish Keyword","Finance",22,TRUE,FALSE,-1
"2016-01-14",72,24,"positive",3,"Positive modifier","","credit",6,"Hawkish Keyword","Finance",3,TRUE,FALSE,1
"2016-01-14",73,39,"decline",21,"Low modifier","","euro_area",17,"Hawkish Keyword","Finance",4,TRUE,FALSE,-1
"2016-01-14",73,39,"declining",37,"Low modifier","","expenditure",39,"Hawkish Keyword","Growth",2,TRUE,FALSE,-1
"2016-01-14",74,37,"expansionary",23,"High modifier","","expenditure",31,"Hawkish Keyword","Growth",8,TRUE,FALSE,1
"2016-01-14",74,37,"expansionary",23,"Positive modifier","","expenditure",31,"Hawkish Keyword","Growth",8,TRUE,FALSE,1
"2016-01-14",75,51,"weak",29,"Negative modifier","","price",30,"Hawkish Keyword","Prices",1,TRUE,FALSE,1
"2016-01-14",75,51,"downside_risks",34,"Low modifier","","growth",36,"Hawkish Keyword","Growth",2,TRUE,FALSE,-1
"2016-01-14",77,53,"favourable",13,"Positive modifier","","financial_market",14,"Hawkish Keyword","Finance",1,TRUE,FALSE,1
"2016-01-14",77,53,"moderate",24,"Low modifier","","euro_area",26,"Hawkish Keyword","Finance",2,TRUE,FALSE,-1
"2016-01-14",77,53,"weak",31,"Negative modifier","","price",32,"Hawkish Keyword","Prices",1,TRUE,FALSE,1
"2016-01-14",77,53,"weaker",36,"Negative modifier","","inflation",37,"Hawkish Keyword","Prices",1,TRUE,FALSE,1
"2016-01-14",77,53,"downside",43,"Low modifier","","growth",47,"Hawkish Keyword","Growth",4,TRUE,FALSE,-1
"2016-01-14",78,32,"concerns",9,"Negative modifier","","inflation",14,"Hawkish Keyword","Prices",5,TRUE,FALSE,1
"2016-01-14",78,32,"expanded",28,"High modifier","","rates",16,"Hawkish Keyword","Policy",12,TRUE,FALSE,1
"2016-01-14",79,21,"downside_risks",12,"Low modifier","","international",8,"Hawkish Keyword","Global",4,TRUE,FALSE,-1
"2016-01-14",79,21,"downside_risks",12,"Low modifier","","growth",16,"Hawkish Keyword","Growth",4,TRUE,FALSE,-1
"2016-01-14",80,45,"below",42,"Low modifier","","rates",37,"Hawkish Keyword","Policy",5,TRUE,FALSE,-1
"2016-01-14",83,12,"cut",3,"Low modifier","","interest_rate",5,"Hawkish Keyword","Policy",2,TRUE,FALSE,-1
"2016-01-14",84,43,"further",3,"High modifier","","central_bank",26,"Hawkish Keyword","Policy",23,TRUE,FALSE,1
"2016-01-14",84,43,"strengthen",4,"High modifier","","central_bank",26,"Hawkish Keyword","Policy",22,TRUE,FALSE,1
"2016-01-14",84,43,"reinforcing",11,"Positive modifier","","central_bank",26,"Hawkish Keyword","Policy",15,TRUE,FALSE,-1
"2016-01-14",84,43,"more",22,"High modifier","","central_bank",26,"Hawkish Keyword","Policy",4,TRUE,FALSE,1
"2016-01-14",84,43,"negative",23,"Low modifier","","central_bank",26,"Hawkish Keyword","Policy",3,TRUE,FALSE,-1
"2016-01-14",84,43,"increased",28,"High modifier","","central_bank",26,"Hawkish Keyword","Policy",2,TRUE,FALSE,1
"2016-01-14",85,54,"below",47,"Low modifier","","rates",46,"Hawkish Keyword","Policy",1,TRUE,FALSE,-1
"2016-01-14",87,12,"favourable",6,"Positive modifier","","liquidity_conditions",7,"Hawkish Keyword","Finance",1,TRUE,FALSE,1
"2016-01-14",90,38,"at_least",28,"Neutral Phrase","","main_refinancing_operations",6,"Hawkish Keyword","Policy",22,TRUE,FALSE,0
"2016-01-14",92,28,"accommodative",14,"Low modifier","","financial_conditions",15,"Hawkish Keyword","Finance",1,TRUE,FALSE,-1
"2016-01-14",92,28,"further",17,"High modifier","","financial_conditions",15,"Hawkish Keyword","Finance",2,TRUE,FALSE,1
"2016-01-14",92,28,"strengthen",18,"High modifier","","financial_conditions",15,"Hawkish Keyword","Finance",3,TRUE,FALSE,1
"2016-01-14",92,28,"easing",21,"Positive modifier","","financial_conditions",15,"Hawkish Keyword","Finance",6,TRUE,FALSE,1
"2016-01-14",93,18,"reinforce",4,"Positive modifier","","euro_area",9,"Hawkish Keyword","Finance",5,TRUE,FALSE,1
"2016-01-14",93,18,"strengthen",13,"High modifier","","economic_recovery",11,"Hawkish Keyword","Growth",2,TRUE,FALSE,1
