"Date","sentence_id","word_count","word_modifier","order_modifier","category_modifier","topic_modifier","word_keyword","order_keyword","category_keyword","topic_keyword","word_negator","order_negator","category_negator","topic_negator","distance","distance_negator","has_keyword","negator_in_front","score"
"2009-09-23",2,62,"strengthening",44,"High modifier","","inventory",8,"Hawkish Keyword","Growth",NA,NA,NA,NA,36,NA,TRUE,FALSE,1
"2009-09-23",2,62,"strengthening",44,"High modifier","","economic_activity",16,"Hawkish Keyword","Growth",NA,NA,NA,NA,28,NA,TRUE,FALSE,1
"2009-09-23",2,62,"strengthening",44,"High modifier","","policy_actions",29,"Hawkish Keyword","Policy",NA,NA,NA,NA,15,NA,TRUE,FALSE,1
"2009-09-23",2,62,"strengthening",44,"High modifier","","financial_markets",32,"Hawkish Keyword","Finance",NA,NA,NA,NA,12,NA,TRUE,FALSE,1
"2009-09-23",2,62,"strengthening",44,"High modifier","","monetary_stimulus",37,"Dovish Keyword","Policy",NA,NA,NA,NA,7,NA,TRUE,FALSE,-1
"2009-09-23",2,62,"strengthening",44,"High modifier","","economic_growth",46,"Hawkish Keyword","Growth",NA,NA,NA,NA,2,NA,TRUE,FALSE,1
"2009-09-23",2,62,"strengthening",44,"High modifier","","price",61,"Hawkish Keyword","Prices",NA,NA,NA,NA,17,NA,TRUE,FALSE,1
"2009-09-23",2,62,"higher",52,"High modifier","","inventory",8,"Hawkish Keyword","Growth",NA,NA,NA,NA,44,NA,TRUE,FALSE,1
"2009-09-23",2,62,"higher",52,"High modifier","","economic_activity",16,"Hawkish Keyword","Growth",NA,NA,NA,NA,36,NA,TRUE,FALSE,1
"2009-09-23",2,62,"higher",52,"High modifier","","policy_actions",29,"Hawkish Keyword","Policy",NA,NA,NA,NA,23,NA,TRUE,FALSE,1
"2009-09-23",2,62,"higher",52,"High modifier","","financial_markets",32,"Hawkish Keyword","Finance",NA,NA,NA,NA,20,NA,TRUE,FALSE,1
"2009-09-23",2,62,"higher",52,"High modifier","","monetary_stimulus",37,"Dovish Keyword","Policy",NA,NA,NA,NA,15,NA,TRUE,FALSE,-1
"2009-09-23",2,62,"higher",52,"High modifier","","economic_growth",46,"Hawkish Keyword","Growth",NA,NA,NA,NA,6,NA,TRUE,FALSE,1
"2009-09-23",2,62,"higher",52,"High modifier","","price",61,"Hawkish Keyword","Prices",NA,NA,NA,NA,9,NA,TRUE,FALSE,1
"2009-09-23",3,28,"dampen",9,"Low modifier","","slack",4,"Dovish Keyword","Growth",NA,NA,NA,NA,5,NA,TRUE,FALSE,1
"2009-09-23",3,28,"dampen",9,"Low modifier","","cost",10,"Hawkish Keyword","Prices",NA,NA,NA,NA,1,NA,TRUE,FALSE,-1
"2009-09-23",3,28,"dampen",9,"Low modifier","","inflation_expectations",16,"Hawkish Keyword","Prices",NA,NA,NA,NA,7,NA,TRUE,FALSE,-1
"2009-09-23",3,28,"dampen",9,"Low modifier","","inflation",22,"Hawkish Keyword","Prices",NA,NA,NA,NA,13,NA,TRUE,FALSE,-1
"2009-09-23",3,28,"stable",17,"Positive modifier","","slack",4,"Dovish Keyword","Growth",NA,NA,NA,NA,13,NA,TRUE,FALSE,-1
"2009-09-23",3,28,"stable",17,"Positive modifier","","cost",10,"Hawkish Keyword","Prices",NA,NA,NA,NA,7,NA,TRUE,FALSE,-1
"2009-09-23",3,28,"stable",17,"Positive modifier","","inflation_expectations",16,"Hawkish Keyword","Prices",NA,NA,NA,NA,1,NA,TRUE,FALSE,-1
"2009-09-23",3,28,"stable",17,"Positive modifier","","inflation",22,"Hawkish Keyword","Prices",NA,NA,NA,NA,5,NA,TRUE,FALSE,-1
"2009-09-23",3,28,"subdued",25,"Low modifier","","slack",4,"Dovish Keyword","Growth",NA,NA,NA,NA,21,NA,TRUE,FALSE,1
"2009-09-23",3,28,"subdued",25,"Low modifier","","cost",10,"Hawkish Keyword","Prices",NA,NA,NA,NA,15,NA,TRUE,FALSE,-1
"2009-09-23",3,28,"subdued",25,"Low modifier","","inflation_expectations",16,"Hawkish Keyword","Prices",NA,NA,NA,NA,9,NA,TRUE,FALSE,-1
"2009-09-23",3,28,"subdued",25,"Low modifier","","inflation",22,"Hawkish Keyword","Prices",NA,NA,NA,NA,3,NA,TRUE,FALSE,-1
"2009-09-23",4,202,"low",49,"Low modifier","","federal_reserve",5,"Hawkish Keyword","Global",NA,NA,NA,NA,44,NA,TRUE,FALSE,-1
"2009-09-23",4,202,"low",49,"Low modifier","","economic_recovery",17,"Hawkish Keyword","Growth",NA,NA,NA,NA,32,NA,TRUE,FALSE,-1
"2009-09-23",4,202,"low",49,"Low modifier","","price",21,"Hawkish Keyword","Prices",NA,NA,NA,NA,28,NA,TRUE,FALSE,-1
"2009-09-23",4,202,"low",49,"Low modifier","","economic_conditions",43,"Hawkish Keyword","Growth",NA,NA,NA,NA,6,NA,TRUE,FALSE,-1
"2009-09-23",4,202,"low",49,"Low modifier","","lending",65,"Hawkish Keyword","Finance",NA,NA,NA,NA,16,NA,TRUE,FALSE,-1
"2009-09-23",4,202,"low",49,"Low modifier","","housing",67,"Hawkish Keyword","Other",NA,NA,NA,NA,18,NA,TRUE,FALSE,-1
"2009-09-23",4,202,"low",49,"Low modifier","","credit",76,"Hawkish Keyword","Finance",NA,NA,NA,NA,27,NA,TRUE,FALSE,-1
"2009-09-23",4,202,"low",49,"Low modifier","","federal_reserve",79,"Hawkish Keyword","Global",NA,NA,NA,NA,30,NA,TRUE,FALSE,-1
"2009-09-23",4,202,"low",49,"Low modifier","","securities",90,"Hawkish Keyword","Finance",NA,NA,NA,NA,41,NA,TRUE,FALSE,-1
"2009-09-23",4,202,"low",49,"Low modifier","","federal_reserve",136,"Hawkish Keyword","Global",NA,NA,NA,NA,87,NA,TRUE,FALSE,-1
"2009-09-23",4,202,"low",49,"Low modifier","","securities",143,"Hawkish Keyword","Finance",NA,NA,NA,NA,94,NA,TRUE,FALSE,-1
"2009-09-23",4,202,"low",49,"Low modifier","","securities",167,"Hawkish Keyword","Finance",NA,NA,NA,NA,118,NA,TRUE,FALSE,-1
"2009-09-23",4,202,"low",49,"Low modifier","","economic",173,"Hawkish Keyword","Growth",NA,NA,NA,NA,124,NA,TRUE,FALSE,-1
"2009-09-23",4,202,"low",49,"Low modifier","","financial_markets",178,"Hawkish Keyword","Finance",NA,NA,NA,NA,129,NA,TRUE,FALSE,-1
"2009-09-23",4,202,"low",49,"Low modifier","","federal_reserve",180,"Hawkish Keyword","Global",NA,NA,NA,NA,131,NA,TRUE,FALSE,-1
"2009-09-23",4,202,"low",49,"Low modifier","","credit",197,"Hawkish Keyword","Finance",NA,NA,NA,NA,148,NA,TRUE,FALSE,-1
"2009-09-23",4,202,"low",49,"Low modifier","","liquidity",199,"Hawkish Keyword","Finance",NA,NA,NA,NA,150,NA,TRUE,FALSE,-1
"2009-09-23",4,202,"improve",71,"Positive modifier","","federal_reserve",5,"Hawkish Keyword","Global",NA,NA,NA,NA,66,NA,TRUE,FALSE,1
"2009-09-23",4,202,"improve",71,"Positive modifier","","economic_recovery",17,"Hawkish Keyword","Growth",NA,NA,NA,NA,54,NA,TRUE,FALSE,1
"2009-09-23",4,202,"improve",71,"Positive modifier","","price",21,"Hawkish Keyword","Prices",NA,NA,NA,NA,50,NA,TRUE,FALSE,-1
"2009-09-23",4,202,"improve",71,"Positive modifier","","economic_conditions",43,"Hawkish Keyword","Growth",NA,NA,NA,NA,28,NA,TRUE,FALSE,1
"2009-09-23",4,202,"improve",71,"Positive modifier","","lending",65,"Hawkish Keyword","Finance",NA,NA,NA,NA,6,NA,TRUE,FALSE,1
"2009-09-23",4,202,"improve",71,"Positive modifier","","housing",67,"Hawkish Keyword","Other",NA,NA,NA,NA,4,NA,TRUE,FALSE,1
"2009-09-23",4,202,"improve",71,"Positive modifier","","credit",76,"Hawkish Keyword","Finance",NA,NA,NA,NA,5,NA,TRUE,FALSE,1
"2009-09-23",4,202,"improve",71,"Positive modifier","","federal_reserve",79,"Hawkish Keyword","Global",NA,NA,NA,NA,8,NA,TRUE,FALSE,1
"2009-09-23",4,202,"improve",71,"Positive modifier","","securities",90,"Hawkish Keyword","Finance",NA,NA,NA,NA,19,NA,TRUE,FALSE,1
"2009-09-23",4,202,"improve",71,"Positive modifier","","federal_reserve",136,"Hawkish Keyword","Global",NA,NA,NA,NA,65,NA,TRUE,FALSE,1
"2009-09-23",4,202,"improve",71,"Positive modifier","","securities",143,"Hawkish Keyword","Finance",NA,NA,NA,NA,72,NA,TRUE,FALSE,1
"2009-09-23",4,202,"improve",71,"Positive modifier","","securities",167,"Hawkish Keyword","Finance",NA,NA,NA,NA,96,NA,TRUE,FALSE,1
"2009-09-23",4,202,"improve",71,"Positive modifier","","economic",173,"Hawkish Keyword","Growth",NA,NA,NA,NA,102,NA,TRUE,FALSE,1
"2009-09-23",4,202,"improve",71,"Positive modifier","","financial_markets",178,"Hawkish Keyword","Finance",NA,NA,NA,NA,107,NA,TRUE,FALSE,1
"2009-09-23",4,202,"improve",71,"Positive modifier","","federal_reserve",180,"Hawkish Keyword","Global",NA,NA,NA,NA,109,NA,TRUE,FALSE,1
"2009-09-23",4,202,"improve",71,"Positive modifier","","credit",197,"Hawkish Keyword","Finance",NA,NA,NA,NA,126,NA,TRUE,FALSE,1
"2009-09-23",4,202,"improve",71,"Positive modifier","","liquidity",199,"Hawkish Keyword","Finance",NA,NA,NA,NA,128,NA,TRUE,FALSE,1
"2009-09-23",4,202,"slow",102,"Low modifier","","federal_reserve",5,"Hawkish Keyword","Global",NA,NA,NA,NA,97,NA,TRUE,FALSE,-1
"2009-09-23",4,202,"slow",102,"Low modifier","","economic_recovery",17,"Hawkish Keyword","Growth",NA,NA,NA,NA,85,NA,TRUE,FALSE,-1
"2009-09-23",4,202,"slow",102,"Low modifier","","price",21,"Hawkish Keyword","Prices",NA,NA,NA,NA,81,NA,TRUE,FALSE,-1
"2009-09-23",4,202,"slow",102,"Low modifier","","economic_conditions",43,"Hawkish Keyword","Growth",NA,NA,NA,NA,59,NA,TRUE,FALSE,-1
"2009-09-23",4,202,"slow",102,"Low modifier","","lending",65,"Hawkish Keyword","Finance",NA,NA,NA,NA,37,NA,TRUE,FALSE,-1
"2009-09-23",4,202,"slow",102,"Low modifier","","housing",67,"Hawkish Keyword","Other",NA,NA,NA,NA,35,NA,TRUE,FALSE,-1
"2009-09-23",4,202,"slow",102,"Low modifier","","credit",76,"Hawkish Keyword","Finance",NA,NA,NA,NA,26,NA,TRUE,FALSE,-1
"2009-09-23",4,202,"slow",102,"Low modifier","","federal_reserve",79,"Hawkish Keyword","Global",NA,NA,NA,NA,23,NA,TRUE,FALSE,-1
"2009-09-23",4,202,"slow",102,"Low modifier","","securities",90,"Hawkish Keyword","Finance",NA,NA,NA,NA,12,NA,TRUE,FALSE,-1
"2009-09-23",4,202,"slow",102,"Low modifier","","federal_reserve",136,"Hawkish Keyword","Global",NA,NA,NA,NA,34,NA,TRUE,FALSE,-1
"2009-09-23",4,202,"slow",102,"Low modifier","","securities",143,"Hawkish Keyword","Finance",NA,NA,NA,NA,41,NA,TRUE,FALSE,-1
"2009-09-23",4,202,"slow",102,"Low modifier","","securities",167,"Hawkish Keyword","Finance",NA,NA,NA,NA,65,NA,TRUE,FALSE,-1
"2009-09-23",4,202,"slow",102,"Low modifier","","economic",173,"Hawkish Keyword","Growth",NA,NA,NA,NA,71,NA,TRUE,FALSE,-1
"2009-09-23",4,202,"slow",102,"Low modifier","","financial_markets",178,"Hawkish Keyword","Finance",NA,NA,NA,NA,76,NA,TRUE,FALSE,-1
"2009-09-23",4,202,"slow",102,"Low modifier","","federal_reserve",180,"Hawkish Keyword","Global",NA,NA,NA,NA,78,NA,TRUE,FALSE,-1
"2009-09-23",4,202,"slow",102,"Low modifier","","credit",197,"Hawkish Keyword","Finance",NA,NA,NA,NA,95,NA,TRUE,FALSE,-1
"2009-09-23",4,202,"slow",102,"Low modifier","","liquidity",199,"Hawkish Keyword","Finance",NA,NA,NA,NA,97,NA,TRUE,FALSE,-1
"2009-11-04",1,19,"pick_up",19,"High modifier","","economic_activity",15,"Hawkish Keyword","Growth",NA,NA,NA,NA,4,NA,TRUE,FALSE,1
"2009-11-04",3,10,"increased",7,"High modifier","","activity",1,"Hawkish Keyword","Growth",NA,NA,NA,NA,6,NA,TRUE,FALSE,1
"2009-11-04",3,10,"increased",7,"High modifier","","housing",4,"Hawkish Keyword","Other",NA,NA,NA,NA,3,NA,TRUE,FALSE,1
"2009-11-04",4,21,"expanding",5,"High modifier","","household_spending",1,"Hawkish Keyword","Growth",NA,NA,NA,NA,4,NA,TRUE,FALSE,1
"2009-11-04",4,21,"expanding",5,"High modifier","","growth",15,"Hawkish Keyword","Growth",NA,NA,NA,NA,10,NA,TRUE,FALSE,1
"2009-11-04",4,21,"expanding",5,"High modifier","","housing",17,"Hawkish Keyword","Other",NA,NA,NA,NA,12,NA,TRUE,FALSE,1
"2009-11-04",4,21,"expanding",5,"High modifier","","credit",21,"Hawkish Keyword","Finance",NA,NA,NA,NA,16,NA,TRUE,FALSE,1
"2009-11-04",4,21,"constrained",8,"Negative modifier","","household_spending",1,"Hawkish Keyword","Growth",NA,NA,NA,NA,7,NA,TRUE,FALSE,-1
"2009-11-04",4,21,"constrained",8,"Negative modifier","","growth",15,"Hawkish Keyword","Growth",NA,NA,NA,NA,7,NA,TRUE,FALSE,-1
"2009-11-04",4,21,"constrained",8,"Negative modifier","","housing",17,"Hawkish Keyword","Other",NA,NA,NA,NA,9,NA,TRUE,FALSE,-1
"2009-11-04",4,21,"constrained",8,"Negative modifier","","credit",21,"Hawkish Keyword","Finance",NA,NA,NA,NA,13,NA,TRUE,FALSE,-1
"2009-11-04",4,21,"sluggish",13,"Low modifier","","household_spending",1,"Hawkish Keyword","Growth",NA,NA,NA,NA,12,NA,TRUE,FALSE,-1
"2009-11-04",4,21,"sluggish",13,"Low modifier","","growth",15,"Hawkish Keyword","Growth",NA,NA,NA,NA,2,NA,TRUE,FALSE,-1
"2009-11-04",4,21,"sluggish",13,"Low modifier","","housing",17,"Hawkish Keyword","Other",NA,NA,NA,NA,4,NA,TRUE,FALSE,-1
"2009-11-04",4,21,"sluggish",13,"Low modifier","","credit",21,"Hawkish Keyword","Finance",NA,NA,NA,NA,8,NA,TRUE,FALSE,-1
"2009-11-04",4,21,"lower",16,"Low modifier","","household_spending",1,"Hawkish Keyword","Growth",NA,NA,NA,NA,15,NA,TRUE,FALSE,-1
"2009-11-04",4,21,"lower",16,"Low modifier","","growth",15,"Hawkish Keyword","Growth",NA,NA,NA,NA,1,NA,TRUE,FALSE,-1
"2009-11-04",4,21,"lower",16,"Low modifier","","housing",17,"Hawkish Keyword","Other",NA,NA,NA,NA,1,NA,TRUE,FALSE,-1
"2009-11-04",4,21,"lower",16,"Low modifier","","credit",21,"Hawkish Keyword","Finance",NA,NA,NA,NA,5,NA,TRUE,FALSE,-1
"2009-11-04",5,15,"cutting",4,"Low modifier","","investment",8,"Hawkish Keyword","Growth",NA,NA,NA,NA,4,NA,TRUE,FALSE,-1
"2009-11-04",5,15,"slower",14,"Low modifier","","investment",8,"Hawkish Keyword","Growth",NA,NA,NA,NA,6,NA,TRUE,FALSE,-1
"2009-11-04",6,14,"better",11,"Positive modifier","","inventory",8,"Hawkish Keyword","Growth",NA,NA,NA,NA,3,NA,TRUE,FALSE,1
"2009-11-04",7,48,"weak",7,"Negative modifier","","economic_activity",2,"Hawkish Keyword","Growth",NA,NA,NA,NA,5,NA,TRUE,FALSE,-1
"2009-11-04",7,48,"weak",7,"Negative modifier","","policy_actions",15,"Hawkish Keyword","Policy",NA,NA,NA,NA,8,NA,TRUE,FALSE,1
"2009-11-04",7,48,"weak",7,"Negative modifier","","financial_markets",18,"Hawkish Keyword","Finance",NA,NA,NA,NA,11,NA,TRUE,FALSE,-1
"2009-11-04",7,48,"weak",7,"Negative modifier","","monetary_stimulus",23,"Dovish Keyword","Policy",NA,NA,NA,NA,16,NA,TRUE,FALSE,1
"2009-11-04",7,48,"weak",7,"Negative modifier","","economic_growth",32,"Hawkish Keyword","Growth",NA,NA,NA,NA,25,NA,TRUE,FALSE,-1
"2009-11-04",7,48,"weak",7,"Negative modifier","","price",47,"Hawkish Keyword","Prices",NA,NA,NA,NA,40,NA,TRUE,FALSE,1
"2009-11-04",7,48,"stabilize",17,"Positive modifier","","economic_activity",2,"Hawkish Keyword","Growth",NA,NA,NA,NA,15,NA,TRUE,FALSE,1
"2009-11-04",7,48,"stabilize",17,"Positive modifier","","policy_actions",15,"Hawkish Keyword","Policy",NA,NA,NA,NA,2,NA,TRUE,FALSE,-1
"2009-11-04",7,48,"stabilize",17,"Positive modifier","","financial_markets",18,"Hawkish Keyword","Finance",NA,NA,NA,NA,1,NA,TRUE,FALSE,1
"2009-11-04",7,48,"stabilize",17,"Positive modifier","","monetary_stimulus",23,"Dovish Keyword","Policy",NA,NA,NA,NA,6,NA,TRUE,FALSE,-1
"2009-11-04",7,48,"stabilize",17,"Positive modifier","","economic_growth",32,"Hawkish Keyword","Growth",NA,NA,NA,NA,15,NA,TRUE,FALSE,1
"2009-11-04",7,48,"stabilize",17,"Positive modifier","","price",47,"Hawkish Keyword","Prices",NA,NA,NA,NA,30,NA,TRUE,FALSE,-1
"2009-11-04",7,48,"strengthening",30,"High modifier","","economic_activity",2,"Hawkish Keyword","Growth",NA,NA,NA,NA,28,NA,TRUE,FALSE,1
"2009-11-04",7,48,"strengthening",30,"High modifier","","policy_actions",15,"Hawkish Keyword","Policy",NA,NA,NA,NA,15,NA,TRUE,FALSE,1
"2009-11-04",7,48,"strengthening",30,"High modifier","","financial_markets",18,"Hawkish Keyword","Finance",NA,NA,NA,NA,12,NA,TRUE,FALSE,1
"2009-11-04",7,48,"strengthening",30,"High modifier","","monetary_stimulus",23,"Dovish Keyword","Policy",NA,NA,NA,NA,7,NA,TRUE,FALSE,-1
"2009-11-04",7,48,"strengthening",30,"High modifier","","economic_growth",32,"Hawkish Keyword","Growth",NA,NA,NA,NA,2,NA,TRUE,FALSE,1
"2009-11-04",7,48,"strengthening",30,"High modifier","","price",47,"Hawkish Keyword","Prices",NA,NA,NA,NA,17,NA,TRUE,FALSE,1
"2009-11-04",7,48,"higher",38,"High modifier","","economic_activity",2,"Hawkish Keyword","Growth",NA,NA,NA,NA,36,NA,TRUE,FALSE,1
"2009-11-04",7,48,"higher",38,"High modifier","","policy_actions",15,"Hawkish Keyword","Policy",NA,NA,NA,NA,23,NA,TRUE,FALSE,1
"2009-11-04",7,48,"higher",38,"High modifier","","financial_markets",18,"Hawkish Keyword","Finance",NA,NA,NA,NA,20,NA,TRUE,FALSE,1
"2009-11-04",7,48,"higher",38,"High modifier","","monetary_stimulus",23,"Dovish Keyword","Policy",NA,NA,NA,NA,15,NA,TRUE,FALSE,-1
"2009-11-04",7,48,"higher",38,"High modifier","","economic_growth",32,"Hawkish Keyword","Growth",NA,NA,NA,NA,6,NA,TRUE,FALSE,1
"2009-11-04",7,48,"higher",38,"High modifier","","price",47,"Hawkish Keyword","Prices",NA,NA,NA,NA,9,NA,TRUE,FALSE,1
"2009-11-04",8,28,"dampen",9,"Low modifier","","slack",4,"Dovish Keyword","Growth",NA,NA,NA,NA,5,NA,TRUE,FALSE,1
"2009-11-04",8,28,"dampen",9,"Low modifier","","cost",10,"Hawkish Keyword","Prices",NA,NA,NA,NA,1,NA,TRUE,FALSE,-1
"2009-11-04",8,28,"dampen",9,"Low modifier","","inflation_expectations",16,"Hawkish Keyword","Prices",NA,NA,NA,NA,7,NA,TRUE,FALSE,-1
"2009-11-04",8,28,"dampen",9,"Low modifier","","inflation",22,"Hawkish Keyword","Prices",NA,NA,NA,NA,13,NA,TRUE,FALSE,-1
"2009-11-04",8,28,"stable",17,"Positive modifier","","slack",4,"Dovish Keyword","Growth",NA,NA,NA,NA,13,NA,TRUE,FALSE,-1
"2009-11-04",8,28,"stable",17,"Positive modifier","","cost",10,"Hawkish Keyword","Prices",NA,NA,NA,NA,7,NA,TRUE,FALSE,-1
"2009-11-04",8,28,"stable",17,"Positive modifier","","inflation_expectations",16,"Hawkish Keyword","Prices",NA,NA,NA,NA,1,NA,TRUE,FALSE,-1
"2009-11-04",8,28,"stable",17,"Positive modifier","","inflation",22,"Hawkish Keyword","Prices",NA,NA,NA,NA,5,NA,TRUE,FALSE,-1
"2009-11-04",8,28,"subdued",25,"Low modifier","","slack",4,"Dovish Keyword","Growth",NA,NA,NA,NA,21,NA,TRUE,FALSE,1
"2009-11-04",8,28,"subdued",25,"Low modifier","","cost",10,"Hawkish Keyword","Prices",NA,NA,NA,NA,15,NA,TRUE,FALSE,-1
"2009-11-04",8,28,"subdued",25,"Low modifier","","inflation_expectations",16,"Hawkish Keyword","Prices",NA,NA,NA,NA,9,NA,TRUE,FALSE,-1
"2009-11-04",8,28,"subdued",25,"Low modifier","","inflation",22,"Hawkish Keyword","Prices",NA,NA,NA,NA,3,NA,TRUE,FALSE,-1
"2009-11-04",10,49,"low",23,"Low modifier","","economic_conditions",21,"Hawkish Keyword","Growth",NA,NA,NA,NA,2,NA,TRUE,FALSE,-1
"2009-11-04",10,49,"low",23,"Low modifier","","rates",24,"Hawkish Keyword","Policy",NA,NA,NA,NA,1,NA,TRUE,FALSE,-1
"2009-11-04",10,49,"low",23,"Low modifier","","inflation",29,"Hawkish Keyword","Prices",NA,NA,NA,NA,6,NA,TRUE,FALSE,-1
"2009-11-04",10,49,"low",23,"Low modifier","","inflation_expectations",33,"Hawkish Keyword","Prices",NA,NA,NA,NA,10,NA,TRUE,FALSE,-1
"2009-11-04",10,49,"subdued",28,"Low modifier","","economic_conditions",21,"Hawkish Keyword","Growth",NA,NA,NA,NA,7,NA,TRUE,FALSE,-1
"2009-11-04",10,49,"subdued",28,"Low modifier","","rates",24,"Hawkish Keyword","Policy",NA,NA,NA,NA,4,NA,TRUE,FALSE,-1
"2009-11-04",10,49,"subdued",28,"Low modifier","","inflation",29,"Hawkish Keyword","Prices",NA,NA,NA,NA,1,NA,TRUE,FALSE,-1
"2009-11-04",10,49,"subdued",28,"Low modifier","","inflation_expectations",33,"Hawkish Keyword","Prices",NA,NA,NA,NA,5,NA,TRUE,FALSE,-1
"2009-11-04",10,49,"stable",32,"Positive modifier","","economic_conditions",21,"Hawkish Keyword","Growth",NA,NA,NA,NA,11,NA,TRUE,FALSE,1
"2009-11-04",10,49,"stable",32,"Positive modifier","","rates",24,"Hawkish Keyword","Policy",NA,NA,NA,NA,8,NA,TRUE,FALSE,-1
"2009-11-04",10,49,"stable",32,"Positive modifier","","inflation",29,"Hawkish Keyword","Prices",NA,NA,NA,NA,3,NA,TRUE,FALSE,-1
"2009-11-04",10,49,"stable",32,"Positive modifier","","inflation_expectations",33,"Hawkish Keyword","Prices",NA,NA,NA,NA,1,NA,TRUE,FALSE,-1
"2009-11-04",10,49,"low",39,"Low modifier","","economic_conditions",21,"Hawkish Keyword","Growth",NA,NA,NA,NA,18,NA,TRUE,FALSE,-1
"2009-11-04",10,49,"low",39,"Low modifier","","rates",24,"Hawkish Keyword","Policy",NA,NA,NA,NA,15,NA,TRUE,FALSE,-1
"2009-11-04",10,49,"low",39,"Low modifier","","inflation",29,"Hawkish Keyword","Prices",NA,NA,NA,NA,10,NA,TRUE,FALSE,-1
"2009-11-04",10,49,"low",39,"Low modifier","","inflation_expectations",33,"Hawkish Keyword","Prices",NA,NA,NA,NA,6,NA,TRUE,FALSE,-1
"2009-11-04",11,37,"improve",12,"Positive modifier","","lending",6,"Hawkish Keyword","Finance",NA,NA,NA,NA,6,NA,TRUE,FALSE,1
"2009-11-04",11,37,"improve",12,"Positive modifier","","housing",8,"Hawkish Keyword","Other",NA,NA,NA,NA,4,NA,TRUE,FALSE,1
"2009-11-04",11,37,"improve",12,"Positive modifier","","credit",17,"Hawkish Keyword","Finance",NA,NA,NA,NA,5,NA,TRUE,FALSE,1
"2009-11-04",11,37,"improve",12,"Positive modifier","","federal_reserve",20,"Hawkish Keyword","Global",NA,NA,NA,NA,8,NA,TRUE,FALSE,1
"2009-11-04",11,37,"improve",12,"Positive modifier","","securities",31,"Hawkish Keyword","Finance",NA,NA,NA,NA,19,NA,TRUE,FALSE,1
"2009-11-04",12,32,"less",9,"Low modifier","",NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,FALSE,FALSE,-1
"2009-11-04",12,32,"maximum",14,"High modifier","",NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,FALSE,FALSE,1
"2009-11-04",13,44,"slow",14,"Low modifier","","securities",28,"Hawkish Keyword","Finance",NA,NA,NA,NA,14,NA,TRUE,FALSE,-1
"2009-12-16",1,28,"pick_up",19,"High modifier","","economic_activity",15,"Hawkish Keyword","Growth",NA,NA,NA,NA,4,NA,TRUE,FALSE,1
"2009-12-16",1,28,"pick_up",19,"High modifier","","labor_market",26,"Hawkish Keyword","Growth",NA,NA,NA,NA,7,NA,TRUE,FALSE,1
"2009-12-16",3,26,"expanding",5,"High modifier","","household_spending",1,"Hawkish Keyword","Growth",NA,NA,NA,NA,4,NA,TRUE,FALSE,1
"2009-12-16",3,26,"expanding",5,"High modifier","","labor_market",17,"Hawkish Keyword","Growth",NA,NA,NA,NA,12,NA,TRUE,FALSE,1
"2009-12-16",3,26,"expanding",5,"High modifier","","growth",20,"Hawkish Keyword","Growth",NA,NA,NA,NA,15,NA,TRUE,FALSE,1
"2009-12-16",3,26,"expanding",5,"High modifier","","housing",22,"Hawkish Keyword","Other",NA,NA,NA,NA,17,NA,TRUE,FALSE,1
"2009-12-16",3,26,"expanding",5,"High modifier","","credit",26,"Hawkish Keyword","Finance",NA,NA,NA,NA,21,NA,TRUE,FALSE,1
"2009-12-16",3,26,"moderate",8,"Low modifier","","household_spending",1,"Hawkish Keyword","Growth",NA,NA,NA,NA,7,NA,TRUE,FALSE,-1
"2009-12-16",3,26,"moderate",8,"Low modifier","","labor_market",17,"Hawkish Keyword","Growth",NA,NA,NA,NA,9,NA,TRUE,FALSE,-1
"2009-12-16",3,26,"moderate",8,"Low modifier","","growth",20,"Hawkish Keyword","Growth",NA,NA,NA,NA,12,NA,TRUE,FALSE,-1
"2009-12-16",3,26,"moderate",8,"Low modifier","","housing",22,"Hawkish Keyword","Other",NA,NA,NA,NA,14,NA,TRUE,FALSE,-1
"2009-12-16",3,26,"moderate",8,"Low modifier","","credit",26,"Hawkish Keyword","Finance",NA,NA,NA,NA,18,NA,TRUE,FALSE,-1
"2009-12-16",3,26,"constrained",13,"Negative modifier","","household_spending",1,"Hawkish Keyword","Growth",NA,NA,NA,NA,12,NA,TRUE,FALSE,-1
"2009-12-16",3,26,"constrained",13,"Negative modifier","","labor_market",17,"Hawkish Keyword","Growth",NA,NA,NA,NA,4,NA,TRUE,FALSE,-1
"2009-12-16",3,26,"constrained",13,"Negative modifier","","growth",20,"Hawkish Keyword","Growth",NA,NA,NA,NA,7,NA,TRUE,FALSE,-1
"2009-12-16",3,26,"constrained",13,"Negative modifier","","housing",22,"Hawkish Keyword","Other",NA,NA,NA,NA,9,NA,TRUE,FALSE,-1
"2009-12-16",3,26,"constrained",13,"Negative modifier","","credit",26,"Hawkish Keyword","Finance",NA,NA,NA,NA,13,NA,TRUE,FALSE,-1
"2009-12-16",3,26,"weak",16,"Negative modifier","","household_spending",1,"Hawkish Keyword","Growth",NA,NA,NA,NA,15,NA,TRUE,FALSE,-1
"2009-12-16",3,26,"weak",16,"Negative modifier","","labor_market",17,"Hawkish Keyword","Growth",NA,NA,NA,NA,1,NA,TRUE,FALSE,-1
"2009-12-16",3,26,"weak",16,"Negative modifier","","growth",20,"Hawkish Keyword","Growth",NA,NA,NA,NA,4,NA,TRUE,FALSE,-1
